      Time  GainLoop    Lambda     P_Adm    P_Fuel     P_Oil       TPS       RPM     T_Air    T_Fuel     T_Oil   T_Water     Vbatt       Pdl  VehicleSpeed  Gear_Pot  P2P_Available  Learn_TPS2Max  Learn_TPS2Min  WS_FL_filt  WS_FR_filt
     1:600     1.200     0.862       661     3.621     4.862      20.1      2151      45.9      36.6      44.4      47.3     11.47       1.0             0         1              0           4370            629        0.00        0.00
     1:650     1.200     0.988       661     3.627     4.797      20.1      1999      45.9      36.6      44.3      47.3     11.52       1.0             0         1              0           4370            629        0.00        0.00
     1:700     1.200     1.276       661     3.620     4.721      20.1      1870      45.9      36.6      44.3      47.3     11.52       1.0             0         1              0           4370            629        0.00        0.00
     1:750     1.200     1.315       361     3.631     4.605      20.1      1794      45.9      36.6      44.3      47.3     11.57      19.3             0         1              0           4370            629        0.00        0.00
     1:800     1.200     1.311       361     3.629     4.536      21.7      1686      45.9      36.6      44.3      47.3     11.57      33.8             0         1              0           4370            629        0.00        0.00
     1:850     1.200     1.260       361     3.617     4.554      31.0      1626      45.9      36.6      44.3      47.3     11.51      39.2             0         1              0           4370            629        0.00        0.00
     1:900     1.200     1.157       361     3.618     4.483      25.9      1629      45.9      36.6      44.3      47.3     11.51      20.1             0         1              0           4370            629        0.00        0.00
     1:950     1.200     1.077       361     3.612     4.360      21.5      1721      45.9      36.6      44.3      47.3     11.54       1.0             0         1              0           4370            629        0.00        0.00
     2:000     1.200     0.997       361     3.614     4.429      20.6      1827      45.9      36.6      44.3      47.3     11.54       1.0             0         1              0           4370            629        0.00        0.00
     2:050     1.200     0.928       361     3.615     4.467      18.9      1877      45.9      36.6      44.3      47.3     11.55      12.5             0         1              0           4370            629        0.00        0.00
     2:100     1.200     0.881       361     3.625     4.464      19.1      1845      45.9      36.6      44.3      47.3     11.55      26.2             0         1              0           4370            629        0.00        0.00
     2:150     1.200     0.860       361     3.614     4.481      29.0      1785      45.9      36.6      44.3      47.3     11.27      43.1             0         1              0           4370            629        0.00        0.00
     2:200     1.200     0.845       361     3.587     4.534      34.7      1763      45.9      36.6      44.3      47.3     11.27      45.9             0         1              0           4370            629        0.00        0.00
     2:250     1.199     0.834       611     3.575     4.526      30.1      1968      45.4      36.6      44.3      47.3     11.14      22.7             0         1              0           4370            629        0.00        0.00
     2:300     1.199     0.827       611     3.577     4.450      20.7      2301      45.4      36.6      44.3      47.3     11.14       1.0             0         1              0           4370            629        0.00        0.00
     2:350     1.196     0.819       611     3.590     4.519      20.4      2417      45.4      36.6      44.3      47.4     11.34       1.0             0         1              0           4370            629        0.00        0.00
     2:400     1.196     0.821       611     3.597     4.632      19.7      2370      45.4      36.6      44.3      47.4     11.34       1.0             0         1              0           4370            629        0.00        0.00
     2:450     1.193     0.823       611     3.600     4.718      19.5      2278      45.4      36.7      44.3      47.4     11.36       1.0             0         1              0           4370            629        0.00        0.00
     2:500     1.190     0.826       611     3.624     4.728      19.6      2151      45.4      36.7      44.3      47.4     11.36       1.0             0         1              0           4370            629        0.00        0.00
     2:550     1.190     0.831       611     3.610     4.704      19.8      2008      45.4      36.7      44.3      47.4     11.39       8.4             0         1              0           4370            629        0.00        0.00
     2:600     1.188     0.848       611     3.614     4.669      20.1      1865      45.4      36.7      44.3      47.4     11.39      24.0             0         1              0           4370            629        0.00        0.00
     2:650     1.192     0.900       611     3.603     4.651      33.6      1773      45.4      36.7      44.3      47.4     11.28      51.3             0         1              0           4370            629        0.00        0.00
     2:700     1.192     0.964       611     3.595     4.599      44.7      1758      45.4      36.7      44.3      47.4     11.28      63.2             0         1              0           4370            629        0.00        0.00
     2:750     1.200     0.998       735     3.581     4.463      49.1      2184      45.4      36.7      44.3      47.4     11.16      59.6             0         1              0           4370            629        0.00        0.00
     2:800     1.200     0.990       735     3.558     4.442      32.5      2807      45.4      36.7      44.3      47.4     11.16      20.8             0         1              0           4370            629        0.00        0.00
     2:850     1.200     0.929       735     3.521     4.598      18.3      3043      45.4      36.7      44.3      47.4     11.04       1.0             0         1              0           4370            629        0.00        0.00
     2:900     1.195     0.884       735     3.569     4.809      19.3      2992      45.4      36.7      44.3      47.4     11.04       1.0             0         1              0           4370            629        0.00        0.00
     2:950     1.195     0.886       735     3.533     4.955      21.0      2858      45.4      36.7      44.3      47.4     10.93       1.0             0         1              0           4370            629        0.00        0.00
     3:000     1.199     0.905       735     3.512     5.005      20.9      2678      45.4      36.7      44.3      47.4     10.93       1.0             0         1              0           4370            629        0.00        0.00
     3:050     1.200     0.961       735     3.575     4.969      20.0      2495      45.4      36.7      44.3      47.4     11.04       4.6             0         1              0           4370            629        0.00        0.00
     3:100     1.200     1.099       735     3.580     4.908      19.5      2318      45.4      36.7      44.3      47.4     11.04      19.5             0         1              0           4370            629        0.00        0.00
     3:150     1.200     1.258       735     3.599     4.828      28.6      2152      45.4      36.7      44.3      47.5     11.33      44.1             0         1              0           4370            629        0.00        0.00
     3:200     1.200     1.278       735     3.610     4.751      37.7      2023      45.4      36.7      44.3      47.5     11.33      51.0             0         1              0           4370            629        0.00        0.00
     3:250     1.200     1.262       532     3.602     4.674      32.9      2180      45.0      36.7      44.3      47.5     11.65      31.4             0         1              0           4370            629        0.00        0.00
     3:300     1.200     1.197       532     3.596     4.626      20.6      2526      45.0      36.7      44.3      47.5     11.65       1.0             0         1              0           4370            629        0.00        0.00
     3:350     1.200     1.018       532     3.625     4.687      20.4      2608      45.0      36.7      44.3      47.5     12.08       1.0             0         1              0           4370            629        0.00        0.00
     3:400     1.200     0.877       532     3.653     4.774      20.0      2515      45.0      36.7      44.3      47.5     12.08       1.0             0         1              0           4370            629        0.00        0.00
     3:450     1.198     0.827       532     3.664     4.822      19.7      2386      45.0      36.6      44.3      47.5     12.19       1.0             0         1              0           4370            629        0.00        0.00
     3:500     1.198     0.828       532     3.688     4.820      19.7      2220      45.0      36.6      44.3      47.5     12.19       1.0             0         1              0           4370            629        0.00        0.00
     3:550     1.196     0.842       532     3.678     4.788      19.8      2047      45.0      36.6      44.3      47.5     12.50       1.0             0         1              0           4370            629        0.00        0.00
     3:600     1.196     0.885       532     3.680     4.751      20.0      1883      45.0      36.6      44.3      47.5     12.50       1.0             0         1              0           4370            629        0.00        0.00
     3:650     1.199     0.948       532     3.689     4.694      20.0      1762      45.0      36.6      44.3      47.5     12.57       1.0             0         1              0           4370            629        0.00        0.00
     3:700     1.200     1.008       532     3.681     4.567      20.1      1628      45.0      36.6      44.3      47.5     12.57       1.0             0         1              0           4370            629        0.00        0.00
     3:750     1.200     1.034       397     3.683     4.468      20.1      1531      45.0      36.6      44.3      47.5     12.53       1.0             0         1              0           4370            629        0.00        0.00
     3:800     1.200     1.029       397     3.698     4.474      20.1      1435      45.0      36.6      44.3      47.5     12.53       1.0             0         1              0           4370            629        0.00        0.00
     3:850     1.200     1.022       397     3.700     4.375      20.1      1341      45.0      36.6      44.3      47.5     12.45       1.0             0         1              0           4370            629        0.00        0.00
     3:900     1.200     1.006       397     3.690     4.319      20.1      1333      45.0      36.6      44.3      47.5     12.45       1.0             0         1              0           4370            629        0.00        0.00
     3:950     1.200     0.981       397     3.672     4.298      20.1      1290      45.0      36.6      44.3      47.5     12.25      35.1             0         1              0           4370            629        0.00        0.00
     4:000     1.200     0.959       397     3.655     4.212      39.1      1281      45.0      36.6      44.3      47.6     12.25      58.0             0         1              0           4370            629        0.00        0.00
     4:050     1.200     0.933       397     3.653     4.253      49.3      1365      45.0      36.6      44.3      47.6     11.99      65.4             0         1              0           4370            629        0.00        0.00
     4:100     1.200     0.902       397     3.632     4.123      44.9      1901      45.0      36.6      44.3      47.6     11.99      49.9             0         1              0           4370            629        0.00        0.00
     4:150     1.200     0.863       397     3.629     4.330      19.2      2401      45.0      36.6      44.3      47.6     12.23       1.0             0         1              0           4370            629        0.00        0.00
     4:200     1.200     0.834       397     3.659     4.518      19.2      2559      45.0      36.6      44.3      47.6     12.23       1.0             0         1              0           4370            629        0.00        0.00
     4:250     1.199     0.850       468     3.678     4.699      19.8      2550      45.0      36.6      44.3      47.6     12.56       1.0             0         1              0           4370            629        0.00        0.00
     4:300     1.199     0.874       468     3.669     4.780      20.4      2436      45.0      36.6      44.3      47.6     12.56       1.0             0         1              0           4370            629        0.00        0.00
     4:350     1.200     0.895       468     3.707     4.841      20.5      2278      45.0      36.6      44.3      47.6     12.59       1.0             0         1              0           4370            629        0.00        0.00
     4:400     1.200     0.924       468     3.693     4.815      20.4      2127      45.0      36.6      44.3      47.6     12.59       1.0             0         1              0           4370            629        0.00        0.00
     4:450     1.200     0.976       468     3.702     4.778      19.8      1981      45.0      36.6      44.3      47.6     12.62       1.0             0         1              0           4370            629        0.00        0.00
     4:500     1.200     1.031       468     3.687     4.718      19.7      1843      45.0      36.6      44.3      47.6     12.62       1.0             0         1              0           4370            629        0.00        0.00
     4:550     1.200     1.074       468     3.695     4.613      19.7      1702      45.0      36.6      44.3      47.6     12.64       1.0             0         1              0           4370            629        0.00        0.00
     4:600     1.200     1.096       468     3.687     4.507      19.8      1582      45.0      36.6      44.3      47.6     12.64       1.0             0         1              0           4370            629        0.00        0.00
     4:650     1.200     1.067       468     3.697     4.501      20.0      1494      45.0      36.6      44.3      47.6     12.62       1.0             0         1              0           4370            629        0.00        0.00
     4:700     1.200     1.048       468     3.672     4.435      20.0      1427      45.0      36.6      44.3      47.6     12.62       1.0             0         1              0           4370            629        0.00        0.00
     4:750     1.200     1.021       459     3.687     4.316      20.1      1404      45.0      36.6      44.3      47.6     12.45       1.0             0         1              0           4370            629        0.00        0.00
     4:800     1.200     0.982       459     3.652     4.361      20.1      1329      45.0      36.6      44.3      47.6     12.45       1.0             0         1              0           4370            629        0.00        0.00
     4:850     1.200     0.955       459     3.658     4.228      20.1      1323      45.0      36.6      44.3      47.6     12.35       1.0             0         1              0           4370            629        0.00        0.00
     4:900     1.200     0.928       459     3.657     4.272      20.1      1313      45.0      36.6      44.3      47.6     12.35       1.0             0         1              0           4370            629        0.00        0.00
     4:950     1.200     0.894       459     3.681     4.190      20.1      1291      45.0      36.6      44.3      47.6     12.29       1.0             0         1              0           4370            629        0.00        0.00
     5:000     1.200     0.869       459     3.655     4.231      20.0      1277      45.0      36.6      44.3      47.6     12.29       1.0             0         1              0           4370            629        0.00        0.00
     5:050     1.200     0.856       459     3.660     4.203      20.0      1277      45.0      36.6      44.3      47.6     12.22       1.0             0         1              0           4370            629        0.00        0.00
     5:100     1.200     0.844       459     3.667     4.190      20.0      1300      45.0      36.6      44.3      47.6     12.22       1.0             0         1              0           4370            629        0.00        0.00
     5:150     1.199     0.832       459     3.652     4.218      20.0      1280      45.0      36.6      44.3      47.6     12.21       1.0             0         1              0           4370            629        0.00        0.00
     5:200     1.199     0.815       459     3.666     4.178      20.0      1293      45.0      36.6      44.3      47.6     12.21       1.0             0         1              0           4370            629        0.00        0.00
     5:250     1.195     0.808       543     3.645     4.218      20.0      1289      45.0      36.6      44.3      47.6     12.14       1.0             0         2              0           4370            629        0.00        0.00
     5:300     1.191     0.805       543     3.656     4.157      20.0      1293      45.0      36.6      44.3      47.7     12.14       1.0             0         2              0           4370            629        0.00        0.00
     5:350     1.191     0.802       543     3.667     4.239      20.0      1299      45.0      36.6      44.3      47.7     12.23       1.0             0         2              0           4370            629        0.00        0.00
     5:400     1.186     0.808       543     3.658     4.154      20.0      1308      45.0      36.6      44.3      47.7     12.23       1.0             0         2              0           4370            629        0.00        0.00
     5:450     1.182     0.810       543     3.679     4.242      20.0      1297      45.0      36.5      44.3      47.7     12.23       1.0             0         2              0           4370            629        0.00        0.00
     5:500     1.182     0.812       543     3.681     4.178      20.0      1335      45.0      36.5      44.3      47.7     12.23       1.0             0         2              0           4370            629        0.00        0.00
     5:550     1.178     0.808       543     3.655     4.258      20.0      1322      45.0      36.5      44.3      47.7     12.28       1.0             0         2              0           4370            629        0.00        0.00
     5:600     1.178     0.809       543     3.654     4.218      20.0      1366      45.0      36.5      44.3      47.7     12.28       1.0             0         2              0           4370            629        0.00        0.00
     5:650     1.174     0.812       543     3.652     4.242      20.0      1371      45.0      36.5      44.3      47.7     12.32       1.0             0         2              0           4370            629        0.00        0.00
     5:700     1.171     0.816       543     3.667     4.289      20.0      1369      45.0      36.5      44.3      47.7     12.32       1.0             0         2              0           4370            629        0.00        0.00
     5:750     1.171     0.819       521     3.685     4.236      20.1      1406      45.0      36.5      44.3      47.7     12.35       4.6             0         2              0           4370            629        0.00        0.00
     5:800     1.168     0.822       521     3.679     4.320      20.1      1402      45.0      36.5      44.3      47.7     12.35      17.4             0         2              0           4370            629        0.00        0.00
     5:850     1.165     0.823       521     3.663     4.250      20.9      1415      45.0      36.5      44.3      47.7     12.40      28.4             0         2              0           4370            629        0.00        0.00
     5:900     1.165     0.826       521     3.700     4.327      22.6      1382      45.0      36.5      44.3      47.7     12.40      29.2             0         2              0           4370            629        0.00        0.00
     5:950     1.163     0.828       521     3.675     4.294      22.8      1441      45.0      36.5      44.3      47.7     12.38      29.2             0         2              0           4370            629        0.00        0.00
     6:000     1.163     0.827       521     3.660     4.275      22.9      1476      45.0      36.5      44.3      47.8     12.38      29.2             0         2              0           4370            629        0.00        0.00
     6:050     1.161     0.830       521     3.662     4.354      23.2      1461      45.0      36.5      44.3      47.8     12.39      29.1             0         2              0           4370            629        0.00        0.00
     6:100     1.159     0.831       521     3.685     4.279      23.3      1546      45.0      36.5      44.3      47.8     12.39      29.1             0         2              0           4370            629        0.00        0.00
     6:150     1.159     0.831       521     3.698     4.371      23.3      1571      45.0      36.5      44.3      47.8     12.48      29.4             0         2              0           4370            629        0.00        0.00
     6:200     1.157     0.833       521     3.660     4.403      23.3      1590      45.0      36.5      44.3      47.8     12.48      30.8             0         2              0           4370            629        0.00        0.00
     6:250     1.156     0.845       528     3.683     4.337      29.5      1643      45.0      36.5      44.3      47.8     12.58      38.9             0         2              0           4370            629        0.00        0.00
     6:300     1.156     0.854       528     3.687     4.431      31.4      1681      45.0      36.5      44.3      47.8     12.58      42.8             0         2              0           4370            629        0.00        0.00
     6:350     1.157     0.861       528     3.675     4.425      35.9      1897      45.0      36.5      44.3      47.8     12.64      47.5             0         2              0           4370            629        0.00        0.00
     6:400     1.157     0.869       528     3.674     4.385      36.1      2179      45.0      36.5      44.3      47.8     12.64      47.5             0         2              0           4370            629        0.00        0.00
     6:450     1.159     0.884       528     3.672     4.489      35.9      2459      45.0      36.5      44.3      47.8     12.63      47.8             0         2              0           4370            629        0.00        0.00
     6:500     1.162     0.887       528     3.661     4.608      35.8      2773      45.0      36.5      44.3      47.8     12.63      47.0             0         2              0           4370            629        0.00        0.00
     6:550     1.162     0.915       528     3.653     4.697      32.4      3044      45.0      36.5      44.3      47.9     12.58      42.6             0         2              0           4370            629        0.00        0.00
     6:600     1.170     0.948       528     3.714     4.803      31.9      3264      45.0      36.5      44.3      47.9     12.58      42.8             0         2              0           4370            629        0.00        0.00
     6:650     1.150     0.964       528     3.670     4.929      32.7      3391      45.0      36.5      44.3      47.9     12.55      42.8             0         2              0           4370            629        0.00        0.00
     6:700     1.150     0.936       528     3.655     4.992      32.5      3425      45.0      36.5      44.3      47.9     12.55      42.4             0         2              0           4370            629        0.00        0.00
     6:750     1.118     0.883       463     3.665     5.073      32.1      3443      45.0      36.5      44.3      47.9     12.50      42.6             0         2              0           4370            629        0.00        0.00
     6:800     1.118     0.836       463     3.645     5.102      32.3      3450      45.0      36.5      44.3      47.9     12.50      43.4             0         2              0           4370            629        0.00        0.00
     6:850     1.108     0.800       463     3.651     5.096      33.0      3458      45.0      36.5      44.3      47.9     12.50      43.7             0         2              0           4370            629        0.00        0.00
     6:900     1.102     0.782       463     3.638     5.123      33.3      3473      45.0      36.5      44.3      47.9     12.50      44.8             0         2              0           4370            629        0.00        0.00
     6:950     1.102     0.775       463     3.654     5.098      34.5      3503      45.0      36.5      44.3      47.9     12.50      45.3             0         2              0           4370            629        0.00        0.00
     7:000     1.094     0.774       463     3.664     5.118      34.6      3567      45.0      36.5      44.3      47.9     12.50      45.4             0         2              0           4370            629        0.00        0.00
     7:050     1.087     0.776       463     3.656     5.108      34.5      3624      45.0      36.5      44.3      47.9     12.48      45.4             0         2              0           4370            629        0.00        0.00
     7:100     1.087     0.789       463     3.652     5.141      34.3      3678      45.0      36.5      44.3      47.9     12.48      46.0             0         2              0           4370            629        0.00        0.00
     7:150     1.081     0.800       463     3.657     5.136      35.0      3709      45.0      36.5      44.3      48.0     12.49      47.5             0         2              0           4370            629        0.00        0.00
     7:200     1.081     0.809       463     3.655     5.176      38.2      3756      45.0      36.5      44.3      48.0     12.49      55.0             0         2              0           4370            629        0.00        0.00
     7:250     1.077     0.807       484     3.639     5.168      47.0      3935      44.6      36.5      44.3      48.0     12.45      63.6             0         2              0           4370            629        0.00        0.00
     7:300     1.073     0.803       484     3.624     5.182      47.4      4349      44.6      36.5      44.3      48.0     12.45      63.1             0         2              0           4370            629        0.00        0.00
     7:350     1.073     0.820       484     3.602     5.216      39.1      4727      44.6      36.5      44.3      48.0     12.37      48.9             0         2              0           4370            629        0.00        0.00
     7:400     1.072     0.858       484     3.603     5.290      34.1      4783      44.6      36.5      44.3      48.0     12.37      46.1             0         2              0           4370            629        0.00        0.00
     7:450     1.073     0.850       484     3.632     5.433      35.4      4511      44.6      36.5      44.3      48.0     12.39      46.7             0         2              0           4370            629        0.00        0.00
     7:500     1.073     0.793       484     3.633     5.511      35.5      4243      44.6      36.5      44.3      48.0     12.39      47.0             0         2              0           4370            629        0.00        0.00
     7:550     1.066     0.742       484     3.646     5.446      35.9      4075      44.6      36.5      44.3      48.0     12.40      49.6             0         2              0           4370            629        0.00        0.00
     7:600     1.066     0.708       484     3.643     5.382      38.9      3933      44.6      36.5      44.3      48.0     12.40      51.8             0         2              0           4370            629        0.00        0.00
     7:650     1.051     0.702       484     3.630     5.326      40.7      3908      44.6      36.5      44.3      48.0     12.42      55.3             0         2              0           4370            629        0.00        0.00
     7:700     1.038     0.729       484     3.614     5.230      43.4      3935      44.6      36.5      44.3      48.0     12.42      60.1             0         2              0           4370            629        0.00        0.00
     7:750     1.038     0.782       573     3.620     5.223      46.9      4100      44.1      36.5      44.3      48.0     12.38      63.4             0         2              0           4370            629        0.00        0.00
     7:800     1.033     0.836       573     3.611     5.198      47.1      4326      44.1      36.5      44.3      48.0     12.38      65.4             0         2              0           4370            629        0.00        0.00
     7:850     1.037     0.883       573     3.606     5.218      50.6      4567      44.1      36.5      44.3      48.0     12.31      67.3             0         2              0           4370            629        0.00        0.00
     7:900     1.037     0.906       573     3.585     5.262      46.9      4909      44.1      36.5      44.3      48.0     12.31      60.4             0         2              0           4370            629        0.00        0.00
     7:950     1.043     0.895       573     3.587     5.325      32.5      5007      44.1      36.5      44.3      48.0     12.25      38.1             0         2              0           4370            629        0.00        0.00
     8:000     1.043     0.869       573     3.631     5.464      22.4      4561      44.1      36.5      44.3      48.1     12.25      23.1             0         2              0           4370            629        0.00        0.00
     8:050     1.046     0.816       573     3.676     5.556      21.9      3900      44.1      36.5      44.3      48.1     12.39      24.4             0         2              0           4370            629        0.00        0.00
     8:100     1.039     0.778       573     3.677     5.495      21.5      3223      44.1      36.5      44.3      48.1     12.39      30.1             0         2              0           4370            629        0.00        0.00
     8:150     1.039     0.831       573     3.664     5.346      31.4      2572      44.1      36.5      44.3      48.1     12.54      46.1             5         2              0           4370            629        0.00        0.00
     8:200     1.038     0.875       573     3.689     5.155      39.3      2066      44.1      36.5      44.3      48.1     12.54      54.5             5         2              0           4370            629        4.78        0.00
     8:250     1.044     0.908       557     3.669     4.854      47.4      1904      44.1      36.5      44.3      48.1     12.55      65.4             5         2              0           4370            629        4.78        0.00
     8:300     1.044     0.934       557     3.659     4.599      50.3      1962      44.1      36.5      44.3      48.1     12.55      68.9             5         2              0           4370            629        4.78        0.00
     8:350     1.052     0.905       557     3.655     4.486      62.2      1905      44.1      36.5      44.3      48.1     12.57      84.5             6         2              0           4370            629        4.78        0.00
     8:400     1.052     0.903       557     3.651     4.464      63.2      1941      44.1      36.5      44.3      48.1     12.57      88.1             6         2              0           4370            629        5.52        6.47
     8:450     1.061     0.921       557     3.631     4.515      61.1      2330      44.1      36.5      44.3      48.1     12.52      73.4             6         2              0           4370            629        5.52        6.47
     8:500     1.073     0.949       557     3.631     4.553      46.2      2734      44.1      36.5      44.3      48.1     12.52      54.2             7         2              0           4370            629        5.52        6.47
     8:550     1.073     0.927       557     3.600     4.637      32.7      2957      44.1      36.5      44.3      48.1     12.48      44.4             7         2              0           4370            629        6.14        6.97
     8:600     1.080     0.891       557     3.603     4.755      33.4      2932      44.1      36.5      44.3      48.1     12.48      44.8             7         2              0           4370            629        6.14        6.97
     8:650     1.082     0.873       557     3.670     4.815      34.5      2792      44.1      36.5      44.4      48.1     12.50      47.5             7         2              0           4370            629        6.67        6.97
     8:700     1.082     0.860       557     3.682     4.848      37.8      2646      44.1      36.5      44.4      48.1     12.50      50.7             7         2              0           4370            629        6.67        7.38
     8:750     1.082     0.834       636     3.674     4.827      42.1      2586      43.7      36.5      44.4      48.1     12.42      62.8             7         2              0           4370            629        6.67        7.38
     8:800     1.082     0.807       636     3.627     4.787      53.2      2636      43.7      36.5      44.4      48.1     12.42      72.1             8         2              0           4370            629        7.15        7.38
     8:850     1.077     0.792       636     3.630     4.762      54.8      2868      43.7      36.5      44.4      48.1     12.39      72.2             8         2              0           4370            629        7.15        7.76
     8:900     1.073     0.802       636     3.601     4.768      50.5      3194      43.7      36.5      44.4      48.1     12.39      66.0             8         2              0           4370            629        7.59        7.76
     8:950     1.073     0.851       636     3.588     4.809      44.9      3447      43.7      36.5      44.4      48.1     12.37      61.2             8         2              0           4370            629        7.59        8.13
     9:000     1.075     0.895       636     3.615     4.913      43.8      3662      43.7      36.5      44.4      48.1     12.37      55.8             8         2              0           4370            629        7.99        8.13
     9:050     1.080     0.898       636     3.618     4.980      30.3      3758      43.7      36.5      44.3      48.1     12.33      35.8             8         2              0           4370            629        7.99        8.48
     9:100     1.080     0.886       636     3.623     5.067      22.4      3430      43.7      36.5      44.3      48.1     12.33      25.4             9         2              0           4370            629        8.37        8.48
     9:150     1.082     0.862       636     3.663     5.143      22.4      2779      43.7      36.5      44.3      48.1     12.44      33.3             9         2              0           4370            629        8.37        8.82
     9:200     1.082     0.827       636     3.615     5.118      29.5      2117      43.7      36.5      44.3      48.2     12.44      41.2             9         2              0           4370            629        8.73        8.82
     9:250     1.080     0.819       380     3.656     4.936      34.2      1606      43.7      36.5      44.3      48.2     12.54      48.5             9         2              0           4370            629        9.08        9.14
     9:300     1.079     0.854       380     3.677     4.593      40.4      1402      43.7      36.5      44.3      48.2     12.54      53.0             9         2              0           4370            629        9.08        9.14
     9:350     1.079     0.889       380     3.644     4.426      39.8      1481      43.7      36.5      44.3      48.2     12.46      52.9             9         2              0           4370            629        9.42        9.46
