      Time  GainLoop    Lambda     P_Adm    P_Fuel     P_Oil       TPS       RPM     T_Air    T_Fuel     T_Oil   T_Water     Vbatt       Pdl  VehicleSpeed  Gear_Pot  P2P_Available  Learn_TPS2Max  Learn_TPS2Min  WS_FL_filt  WS_FR_filt
     1:600     1.100     1.000       513     6.278     3.891      62.0      4331      38.9      34.2      86.1      72.4     12.30      89.2            89         3              0           4422            624       87.98       88.52
     1:650     1.100     1.000       513     6.238     3.912      62.0      4367      38.9      34.2      86.1      72.4     12.14      84.6            90         3              0           4422            624       88.77       89.02
     1:700     1.100     1.000       513     6.231     3.904      60.2      4512      38.9      34.2      86.1      72.4     12.14      67.8            91         3              0           4422            624       89.54       89.44
     1:750     1.100     1.000       513     6.216     3.883      33.8      4576      38.9      34.2      86.1      72.4     12.25      23.4            92         3              0           4422            624       90.30       89.73
     1:800     1.100     1.000       513     6.056     3.892      20.5      3994      38.9      34.2      86.1      72.4     12.25       6.3            92         3              0           4422            624       91.12       90.20
     1:850     1.000     1.000       513     3.904     3.975      20.4      3820      38.9      34.2      86.1      72.4     12.37      19.7            93         3              0           4422            624       91.90       90.66
     1:900     1.000     1.000       513     1.795     4.101      20.5      4108      38.9      34.2      86.1      72.4     12.37      18.4            93         3              0           4422            624       92.57       91.03
     1:950     1.000     1.000       513     0.842     4.128      20.5      3928      38.9      34.2      86.1      72.4     12.60       1.7            94         3              0           4422            624       93.13       91.29
     2:000     1.000     1.000       513     0.373     4.152      20.5      4156      38.9      34.2      86.1      72.4     12.60      15.2            94         3              0           4422            624       93.50       91.48
     2:050     1.000     1.000       536     0.182     4.191      20.8      4233      38.9      34.2      86.1      72.4     12.49      31.2            94         3              0           4422            624       93.97       91.73
     2:100     1.000     1.000       536     0.083     4.222      31.6      4074      38.9      34.2      86.1      72.4     12.49      45.8            95         3              0           4422            624       94.32       91.88
     2:150     1.000     1.000       536     0.050     4.208      36.4      4114      38.9      34.2      86.1      72.4     12.41      48.4            95         3              0           4422            624       94.50       91.94
     2:200     1.000     1.000       536     0.578     4.201      36.3      4245      38.9      34.2      86.1      72.4     12.41      47.6            95         3              0           4422            624       94.60       91.94
     2:250     1.000     1.000       536     1.563     4.172      35.9      4388      38.9      34.2      86.1      72.4     12.43      46.5            94         3              0           4422            624       94.58       91.88
     2:300     1.000     1.000       536     2.072     4.121      33.7      4426      38.9      34.2      86.1      72.4     12.43      43.6            94         3              0           4422            624       94.48       91.79
     2:350     1.000     1.000       536     2.136     4.142      31.4      4173      38.9      34.2      86.1      72.4     12.54      38.7            94         3              0           4422            624       94.40       91.73
     2:400     1.000     1.000       536     1.982     4.150      26.4      4063      38.9      34.2      86.1      72.4     12.54      36.1            94         3              0           4422            624       94.26       91.61
     2:450     1.000     1.000       536     1.723     4.148      30.0      3948      38.9      34.2      86.1      72.4     12.49      39.5            93         3              0           4422            624       94.00       91.40
     2:500     1.000     1.000       536     1.239     4.166      33.1      3902      38.9      34.2      86.1      72.4     12.49      46.2            93         3              0           4422            624       93.67       91.16
     2:550     1.000     1.000       533     1.228     4.147      37.5      4192      38.9      34.2      86.1      72.4     12.44      52.9            93         3              0           4422            624       93.34       90.92
     2:600     1.000     1.000       533     1.589     4.119      45.7      4427      38.9      34.2      86.1      72.4     12.44      59.8            93         3              0           4422            624       93.10       90.75
     2:650     1.000     1.000       533     2.200     4.123      44.2      4513      38.9      34.2      86.1      72.4     12.34      59.8            92         3              0           4422            624       92.76       90.46
     2:700     1.000     1.000       533     3.194     4.076      43.9      4274      38.9      34.2      86.1      72.4     12.34      60.0            92         3              0           4422            624       92.40       90.14
     2:750     1.000     1.000       533     3.592     4.036      44.9      4263      38.9      34.2      86.1      72.4     12.36      61.2            92         3              0           4422            624       92.16       89.94
     2:800     1.000     1.000       533     3.827     4.024      45.5      4303      38.9      34.2      86.1      72.4     12.36      60.6            92         3              0           4422            624       92.04       89.72
     2:850     1.000     1.000       533     4.075     4.023      43.2      4335      38.9      34.2      86.1      72.4     12.41      58.7            92         3              0           4422            624       91.89       89.62
     2:900     1.000     1.000       533     4.223     4.023      43.3      4288      38.9      34.2      86.1      72.4     12.41      59.4            92         3              0           4422            624       91.84       89.52
     2:950     1.000     1.000       533     4.045     3.988      44.1      4331      38.9      34.2      86.1      72.4     12.33      59.8            92         3              0           4422            624       91.85       89.43
     3:000     1.000     1.000       533     3.908     4.006      44.2      4300      38.9      34.2      86.1      72.4     12.33      59.7            92         3              0           4422            624       91.86       89.36
     3:050     1.000     1.000       525     3.928     3.990      43.7      4292      38.9      34.2      86.1      72.4     12.35      59.4            92         3              0           4422            624       91.86       89.32
     3:100     1.000     1.000       525     4.005     4.002      43.8      4302      38.9      34.2      86.1      72.4     12.35      59.7            92         3              0           4422            624       91.92       89.28
     3:150     1.000     1.000       525     3.980     4.013      44.9      4300      38.9      34.2      86.1      72.4     12.32      65.9            92         3              0           4422            624       92.03       89.30
     3:200     1.000     1.000       525     3.940     3.983      64.1      4442      38.9      34.2      86.1      72.4     12.32     100.9            93         3              0           4422            624       92.22       89.34
     3:250     1.000     1.000       525     4.280     3.997      61.1      4435      38.9      34.1      86.2      72.4     12.23     101.0            93         3              0           4422            624       92.40       89.48
     3:300     1.000     1.000       525     5.539     3.967      62.3      4387      38.9      34.1      86.2      72.4     12.23     101.0            93         3              0           4422            624       92.64       89.68
     3:350     1.000     1.000       525     5.921     3.981      62.1      4457      38.9      34.1      86.2      72.4     12.21     101.2            93         3              0           4422            624       92.83       89.91
     3:400     1.000     1.000       525     6.123     3.962      62.0      4555      38.9      34.1      86.2      72.4     12.21     101.0            94         3              0           4422            624       93.09       90.13
     3:450     1.000     1.000       525     6.118     3.944      62.0      4452      38.9      34.1      86.2      72.4     12.24     101.0            94         3              0           4422            624       93.38       90.50
     3:500     1.000     1.000       525     6.090     3.944      62.0      4479      38.9      34.1      86.2      72.4     12.24     101.0            94         3              0           4422            624       93.70       90.86
     3:550     1.000     1.000       505     6.133     3.941      62.0      4584      38.9      34.1      86.2      72.4     12.19     100.9            95         3              0           4422            624       94.00       91.25
     3:600     1.000     1.000       505     6.130     3.926      62.0      4543      38.9      34.1      86.2      72.4     12.19     100.9            95         3              0           4422            624       94.31       91.67
     3:650     1.000     1.000       505     6.094     3.939      62.0      4611      38.9      34.1      86.2      72.4     12.15     101.0            95         3              0           4422            624       94.64       92.15
     3:700     1.000     1.000       505     6.106     3.943      62.0      4677      38.9      34.1      86.2      72.4     12.15     100.9            96         3              0           4422            624       95.01       92.59
     3:750     1.000     1.000       505     6.072     3.965      62.0      4728      38.9      34.1      86.2      72.4     12.17     100.9            96         3              0           4422            624       95.37       93.08
     3:800     1.000     1.000       505     6.023     3.970      62.0      4710      38.9      34.1      86.2      72.4     12.17     100.9            97         3              0           4422            624       95.80       93.60
     3:850     1.000     1.000       505     6.016     3.984      62.0      4677      38.9      34.1      86.2      72.4     12.19     100.9            97         3              0           4422            624       96.28       94.13
     3:900     1.000     1.000       505     5.990     3.995      62.0      4856      38.9      34.1      86.2      72.4     12.19     100.6            98         3              0           4422            624       96.77       94.57
     3:950     1.000     1.000       505     5.997     3.973      62.0      4879      38.9      34.1      86.2      72.4     12.24     100.4            98         3              0           4422            624       97.40       95.09
     4:000     1.000     1.000       505     5.949     3.983      62.0      4716      38.9      34.1      86.2      72.4     12.24      99.5            99         3              0           4422            624       97.96       95.66
     4:050     1.000     1.000       500     5.912     4.015      62.1      4835      38.9      34.1      86.2      72.4     12.14     100.4            99         3              0           4422            624       98.49       96.12
     4:100     1.000     1.000       500     5.946     3.990      62.0      5067      38.9      34.1      86.2      72.5     12.14     100.6           100         3              0           4422            624       98.96       96.54
     4:150     1.000     1.000       500     5.925     3.983      62.0      4957      38.9      34.1      86.2      72.5     12.17     100.6           100         3              0           4422            624       99.42       97.00
     4:200     1.000     1.000       500     5.841     4.016      62.0      4873      38.9      34.1      86.2      72.5     12.17     100.7           101         3              0           4422            624       99.92       97.50
     4:250     1.000     1.000       500     5.847     4.021      62.0      5002      38.9      34.1      86.2      72.5     12.19     100.7           101         3              0           4422            624      100.56       97.97
     4:300     1.000     1.000       500     5.873     4.002      61.8      5116      38.9      34.1      86.2      72.5     12.19     100.6           102         3              0           4422            624      101.07       98.39
     4:350     1.000     1.000       500     5.824     3.993      62.0      4946      38.9      34.1      86.2      72.5     12.15     100.6           102         3              0           4422            624      101.60       98.89
     4:400     1.000     1.000       500     5.791     4.013      62.0      5006      38.9      34.1      86.2      72.5     12.15     100.6           103         3              0           4422            624      102.21       99.50
     4:450     1.000     1.000       500     5.811     3.986      62.0      5062      38.9      34.0      86.2      72.5     12.19     100.4           103         3              0           4422            624      102.69      100.01
     4:500     1.000     1.000       500     5.843     3.985      62.0      5029      38.9      34.0      86.2      72.5     12.19     100.4           104         3              0           4422            624      103.18      100.59
     4:550     1.000     1.000       508     5.817     3.997      62.0      5067      38.9      34.0      86.2      72.5     12.23     100.7           104         3              0           4422            624      103.71      101.13
     4:600     1.000     1.000       508     5.797     3.983      62.0      5119      38.9      34.0      86.2      72.5     12.23     100.6           105         3              0           4422            624      104.09      101.83
     4:650     1.000     1.000       508     5.788     3.993      62.0      5041      38.9      34.0      86.2      72.5     12.20     100.7           105         3              0           4422            624      104.51      102.48
     4:700     1.000     1.000       508     5.765     4.006      62.0      5020      38.9      34.0      86.2      72.5     12.20     100.7           106         3              0           4422            624      105.10      103.31
     4:750     1.000     1.000       508     5.781     4.013      62.0      5122      38.9      34.0      86.2      72.5     12.10     100.7           106         3              0           4422            624      105.56      103.88
     4:800     1.000     1.000       508     5.830     4.004      62.0      5142      38.9      34.0      86.2      72.5     12.10     100.7           107         3              0           4422            624      106.14      104.47
     4:850     1.000     1.000       508     5.784     4.012      62.0      5118      38.9      33.9      86.2      72.5     12.07     100.7           108         3              0           4422            624      106.61      105.30
     4:900     1.000     1.000       508     5.739     4.021      62.0      5211      38.9      33.9      86.2      72.6     12.07     100.9           108         3              0           4422            624      107.23      105.88
     4:950     1.000     1.000       508     5.771     4.013      62.1      5293      38.9      33.9      86.2      72.6     12.17     100.7           109         3              0           4422            624      107.70      106.56
     5:000     1.000     1.000       508     5.736     4.018      62.0      5365      38.9      33.9      86.2      72.6     12.17     100.7           109         3              0           4422            624      108.26      107.07
     5:050     1.000     1.000       498     5.684     4.049      62.0      5252      38.9      33.9      86.2      72.6     12.18     100.7           110         3              0           4422            624      108.86      107.76
     5:100     1.000     1.000       498     5.658     4.051      62.0      5284      38.9      33.9      86.2      72.6     12.18     100.7           111         3              0           4422            624      109.43      108.42
     5:150     1.000     1.000       498     5.667     4.039      62.0      5292      38.9      33.9      86.2      72.6     12.07     100.7           111         3              0           4422            624      110.20      108.92
     5:200     1.000     1.000       498     5.672     4.039      62.1      5378      38.9      33.9      86.2      72.7     12.07     100.7           112         3              0           4422            624      110.93      109.49
     5:250     1.000     1.000       498     5.697     4.048      61.8      5451      38.9      33.8      86.2      72.7     12.17     100.7           112         3              0           4422            624      111.44      109.93
     5:300     1.000     1.000       498     5.660     4.067      62.1      5366      38.9      33.8      86.2      72.7     12.17     100.9           113         3              0           4422            624      112.08      110.59
     5:350     1.000     1.000       498     5.628     4.096      61.8      5402      38.9      33.8      86.2      72.7     12.13     100.9           114         3              0           4422            624      112.73      111.21
     5:400     1.000     1.000       498     5.634     4.090      62.0      5484      38.9      33.8      86.2      72.7     12.13     100.7           114         3              0           4422            624      113.21      111.68
     5:450     1.000     1.000       498     5.628     4.068      62.0      5535      38.9      33.8      86.2      72.7     12.13     100.9           115         3              0           4422            624      113.76      112.21
     5:500     1.000     1.000       498     5.605     4.079      62.0      5427      38.9      33.8      86.2      72.7     12.13     100.7           115         3              0           4422            624      114.39      112.93
     5:550     1.000     1.000       491     5.567     4.110      62.1      4874      38.9      33.8      86.2      72.8     12.02     101.0           116         3              0           4422            624      115.06      113.56
     5:600     1.000     1.000       491     5.638     4.118      62.0      4623      38.9      33.8      86.2      72.8     12.02     100.7           116         3              0           4422            624      115.66      114.02
     5:650     1.000     1.000       491     5.889     4.092      62.0      4652      38.9      33.7      86.2      72.8     12.37     100.7           117         4              0           4422            624      116.08      114.51
     5:700     1.000     1.000       491     6.032     3.955      62.0      4241      38.9      33.7      86.2      72.8     12.37     100.9           117         4              0           4422            624      116.41      115.04
     5:750     1.000     1.000       491     6.053     3.920      62.1      4435      38.9      33.7      86.2      72.8     12.20     101.0           118         4              0           4422            624      116.98      115.65
     5:800     1.018     1.000       491     6.188     3.892      62.0      4412      38.9      33.7      86.2      72.8     12.20     100.9           118         4              0           4422            624      117.55      116.15
     5:850     1.036     1.000       491     6.196     3.914      62.0      4441      38.9      33.7      86.2      72.9     12.20     101.0           119         4              0           4422            624      118.04      116.61
     5:900     1.036     1.000       491     6.203     3.912      62.0      4481      38.9      33.7      86.2      72.9     12.20     100.9           119         4              0           4422            624      118.47      117.13
     5:950     1.054     1.000       491     6.196     3.904      62.0      4405      38.9      33.7      86.2      72.9     12.19     101.0           120         4              0           4422            624      118.98      117.78
     6:000     1.054     1.000       491     6.176     3.912      62.0      4507      38.9      33.7      86.2      72.9     12.19     101.0           120         4              0           4422            624      119.46      118.26
     6:050     1.072     1.000       507     6.185     3.900      62.0      4534      38.9      33.6      86.2      72.9     12.28     101.0           121         4              0           4422            624      119.87      118.61
     6:100     1.090     1.000       507     6.157     3.910      62.1      4505      38.9      33.6      86.2      72.9     12.28     100.9           121         4              0           4422            624      120.28      119.11
     6:150     1.090     1.000       507     6.139     3.919      62.1      4564      38.9      33.6      86.2      72.9     12.20     100.9           122         4              0           4422            624      120.80      119.82
     6:200     1.100     1.000       507     6.138     3.927      62.0      4521      38.9      33.6      86.2      72.9     12.20     101.0           122         4              0           4422            624      121.33      120.34
     6:250     1.100     1.000       507     6.138     3.930      62.0      4563      38.9      33.6      86.2      73.0     12.17     101.0           123         4              0           4422            624      121.81      120.85
     6:300     1.100     1.000       507     6.116     3.930      62.0      4591      38.9      33.6      86.2      73.0     12.17     101.0           123         4              0           4422            624      122.34      121.35
     6:350     1.100     1.000       507     6.104     3.929      62.0      4668      38.9      33.6      86.2      73.0     12.22     100.9           124         4              0           4422            624      122.83      121.87
     6:400     1.100     1.000       507     6.095     3.922      62.0      4603      38.9      33.6      86.2      73.0     12.22     100.9           124         4              0           4422            624      123.30      122.35
     6:450     1.100     1.000       507     6.059     3.920      62.0      4634      38.9      33.5      86.2      73.0     12.16     100.9           125         4              0           4422            624      123.79      122.83
     6:500     1.100     1.000       507     6.059     3.917      62.0      4673      38.9      33.5      86.2      73.0     12.16     101.0           125         4              0           4422            624      124.31      123.32
     6:550     1.100     1.000       500     6.081     3.917      62.0      4705      38.9      33.5      86.2      73.0     12.22     100.9           126         4              0           4422            624      124.81      123.77
     6:600     1.100     1.000       500     6.057     3.915      62.0      4740      38.9      33.5      86.2      73.0     12.22     100.9           126         4              0           4422            624      125.35      124.25
     6:650     1.100     1.000       500     6.036     3.918      62.0      4682      38.9      33.5      86.2      73.1     12.20     100.9           126         4              0           4422            624      125.77      124.71
     6:700     1.100     1.000       500     6.003     3.931      61.8      4716      38.9      33.5      86.2      73.1     12.20     100.9           127         4              0           4422            624      126.20      125.17
     6:750     1.100     1.000       500     6.000     3.929      62.0      4745      38.9      33.5      86.2      73.1     12.20     100.9           128         4              0           4422            624      126.74      125.61
     6:800     1.100     1.000       500     5.997     3.925      62.0      4741      38.9      33.5      86.2      73.1     12.20     100.9           128         4              0           4422            624      127.24      126.17
     6:850     1.100     1.000       500     6.003     3.919      62.0      4786      38.9      33.4      86.2      73.1     12.18     100.9           128         4              0           4422            624      127.74      126.62
     6:900     1.100     1.000       500     5.993     3.907      62.0      4782      38.9      33.4      86.2      73.1     12.18     101.0           129         4              0           4422            624      128.22      127.05
     6:950     1.100     1.000       500     5.986     3.930      62.0      4825      38.9      33.4      86.2      73.1     12.18     100.9           129         4              0           4422            624      128.59      127.47
     7:000     1.100     1.000       500     5.962     3.927      62.0      4788      38.9      33.4      86.2      73.1     12.18     101.0           130         4              0           4422            624      129.03      128.06
     7:050     1.100     1.000       494     5.944     3.941      62.0      4863      38.9      33.4      86.2      73.1     12.17     100.9           130         4              0           4422            624      129.60      128.58
     7:100     1.100     1.000       494     5.962     3.944      62.0      4885      38.9      33.4      86.2      73.1     12.17     101.0           131         4              0           4422            624      130.04      129.07
     7:150     1.100     1.000       494     5.932     3.949      62.0      4899      38.9      33.4      86.2      73.2     12.21     100.9           131         4              0           4422            624      130.47      129.46
     7:200     1.100     1.000       494     5.929     3.946      62.0      4857      38.9      33.4      86.2      73.2     12.21     100.9           132         4              0           4422            624      130.84      129.91
     7:250     1.100     1.000       494     5.934     3.932      62.0      4895      38.9      33.3      86.2      73.2     12.17     100.9           132         4              0           4422            624      131.26      130.47
     7:300     1.100     1.000       494     5.924     3.926      62.0      4910      38.9      33.3      86.2      73.2     12.17     100.9           133         4              0           4422            624      131.80      130.92
     7:350     1.100     1.000       494     5.903     3.929      61.8      4945      38.9      33.3      86.2      73.2     12.19     100.9           133         4              0           4422            624      132.30      131.43
     7:400     1.100     1.000       494     5.886     3.929      62.0      4939      38.9      33.3      86.2      73.2     12.19     101.0           133         4              0           4422            624      132.70      131.88
     7:450     1.100     1.000       494     5.890     3.928      62.0      4935      38.9      33.3      86.2      73.2     12.20     101.0           134         4              0           4422            624      133.18      132.43
     7:500     1.100     1.000       494     5.858     3.948      62.0      5010      38.9      33.3      86.2      73.2     12.20     101.0           134         4              0           4422            624      133.59      132.87
     7:550     1.100     1.000       500     5.878     3.957      62.0      4983      38.9      33.3      86.2      73.2     12.22     101.0           135         4              0           4422            624      134.09      133.42
     7:600     1.100     1.000       500     5.854     3.956      62.0      5007      38.9      33.3      86.2      73.2     12.22     100.9           135         4              0           4422            624      134.53      133.98
     7:650     1.100     1.000       500     5.862     3.963      62.0      5031      38.9      33.2      86.2      73.2     12.22     100.9           136         4              0           4422            624      135.00      134.39
     7:700     1.100     1.000       500     5.839     3.970      62.0      5033      38.9      33.2      86.2      73.2     12.22     100.9           136         4              0           4422            624      135.43      134.88
     7:750     1.100     1.000       500     5.836     3.985      62.0      5064      38.9      33.2      86.2      73.2     12.22     100.9           137         4              0           4422            624      135.81      135.30
     7:800     1.100     1.000       500     5.849     3.992      62.0      5082      38.9      33.2      86.2      73.3     12.22     101.0           137         4              0           4422            624      136.30      135.83
     7:850     1.100     1.000       500     5.835     3.979      62.0      5068      38.9      33.2      86.2      73.3     12.22     100.9           138         4              0           4422            624      136.80      136.32
     7:900     1.100     1.000       500     5.818     3.971      62.0      5126      38.9      33.2      86.2      73.3     12.22     100.9           138         4              0           4422            624      137.21      136.72
     7:950     1.100     1.000       500     5.811     3.970      62.0      5168      38.9      33.2      86.2      73.3     12.25     100.9           138         4              0           4422            624      137.68      137.21
     8:000     1.100     1.000       500     5.788     3.967      62.0      5126      38.9      33.2      86.2      73.3     12.25     101.0           139         4              0           4422            624      138.15      137.69
     8:050     1.100     1.000       491     5.759     3.970      62.0      5158      38.9      33.1      86.2      73.3     12.23     100.9           139         4              0           4422            624      138.65      138.20
     8:100     1.100     1.000       491     5.789     3.982      61.8      5188      38.9      33.1      86.2      73.3     12.23     100.9           140         4              0           4422            624      139.07      138.63
     8:150     1.100     1.000       491     5.782     3.983      62.0      5200      38.9      33.1      86.2      73.3     12.21     101.0           140         4              0           4422            624      139.55      139.11
     8:200     1.100     1.000       491     5.768     3.990      62.0      5215      38.9      33.1      86.2      73.3     12.21     101.0           141         4              0           4422            624      140.01      139.61
     8:250     1.100     1.000       491     5.760     3.995      62.0      5256      38.9      33.1      86.2      73.3     12.18     100.9           141         4              0           4422            624      140.48      140.08
     8:300     1.100     1.000       491     5.738     3.990      62.0      5207      38.9      33.1      86.2      73.3     12.18     101.0           142         4              0           4422            624      140.93      140.58
     8:350     1.100     1.000       491     5.741     3.987      62.0      5250      38.9      33.1      86.2      73.3     12.19     100.9           142         4              0           4422            624      141.44      141.09
     8:400     1.100     1.000       491     5.762     4.005      62.0      5348      38.9      33.1      86.2      73.3     12.19     101.0           143         4              0           4422            624      141.94      141.50
     8:450     1.100     1.000       491     5.726     4.016      62.0      5377      38.9      33.1      86.2      73.3     12.26     100.7           143         4              0           4422            624      142.29      141.94
     8:500     1.100     1.000       491     5.707     4.021      62.0      5257      38.9      33.1      86.2      73.3     12.26     100.9           143         4              0           4422            624      142.68      142.38
     8:550     1.100     1.000       494     5.664     4.009      62.1      5301      38.9      33.1      86.2      73.3     12.22     100.9           144         4              0           4422            624      143.15      142.87
     8:600     1.100     1.000       494     5.687     3.995      62.0      5333      38.9      33.1      86.2      73.3     12.22     100.9           144         4              0           4422            624      143.65      143.38
     8:650     1.100     1.000       494     5.702     4.023      62.0      5346      38.9      33.1      86.2      73.4     12.24     100.9           145         4              0           4422            624      144.11      143.86
     8:700     1.100     1.000       494     5.703     4.024      62.0      5349      38.9      33.1      86.2      73.4     12.24     101.0           145         4              0           4422            624      144.57      144.36
     8:750     1.100     1.000       494     5.693     4.026      62.0      5437      38.9      33.1      86.2      73.4     12.22     101.0           146         4              0           4422            624      145.00      144.82
     8:800     1.100     1.000       494     5.665     4.032      62.0      5475      38.9      33.1      86.2      73.4     12.22     100.9           146         4              0           4422            624      145.42      145.25
     8:850     1.100     1.000       494     5.663     4.048      62.0      5364      38.9      33.0      86.2      73.4     12.24     101.4           147         4              0           4422            624      145.98      145.73
     8:900     1.100     1.000       494     5.641     4.057      62.1      5458      38.9      33.0      86.2      73.4     12.24     101.0           147         4              0           4422            624      146.47      146.21
     8:950     1.100     1.000       494     5.659     4.033      62.0      5415      38.9      33.0      86.2      73.4     12.27     101.0           148         4              0           4422            624      146.89      146.74
     9:000     1.100     1.000       494     5.660     4.030      61.8      5456      38.9      33.0      86.2      73.4     12.27     101.0           148         4              0           4422            624      147.31      147.20
     9:050     1.100     1.000       496     5.644     4.039      61.8      5478      38.9      33.0      86.2      73.4     12.28     101.0           148         4              0           4422            624      147.76      147.66
     9:100     1.100     1.000       496     5.644     4.055      62.1      5516      38.9      33.0      86.2      73.4     12.28     101.0           149         4              0           4422            624      148.18      148.08
     9:150     1.100     1.000       496     5.621     4.044      62.0      5497      38.9      33.0      86.2      73.4     12.27     101.2           149         4              0           4422            624      148.59      148.51
     9:200     1.100     1.000       496     5.611     4.034      62.0      5054      38.9      33.0      86.2      73.4     12.27     101.4           150         4              0           4422            624      149.14      149.00
     9:250     1.100     1.000       496     5.634     4.057      62.0      4782      38.9      33.0      86.2      73.4     12.32     101.0           150         4              0           4422            624      149.61      149.56
     9:300     1.000     1.000       496     5.869     4.023      62.1      4553      38.9      33.0      86.2      73.4     12.32     101.0           151         4              0           4422            624      150.03      150.00
