      Time  GainLoop    Lambda     P_Adm    P_Fuel     P_Oil       TPS       RPM     T_Air    T_Fuel     T_Oil   T_Water     Vbatt       Pdl  VehicleSpeed  Gear_Pot  P2P_Available  Learn_TPS2Max  Learn_TPS2Min  WS_FL_filt  WS_FR_filt
     0:000     0.000     0.000       908     0.000     0.000      20.6       151      57.7      49.1      58.7      74.7     10.51       0.0             0         2             12           4370            629        0.00        0.00
     0:050     0.000     1.365       908     3.515     0.014      20.4       144      57.7      49.1      58.7      74.7     10.51       1.0             0         2             12           4370            629        0.00        0.00
     0:100     1.000     1.377       908     3.525     0.019      20.4       135      57.7      49.1      58.7      74.7     10.51       1.0             0         2             12           4370            629        0.00        0.00
     0:150     1.000     1.381       908     3.527     0.021      20.7       122      57.7      49.1      58.7      74.7     10.51       1.0             0         2             12           4370            629        0.00        0.00
     0:200     1.053     1.383       908     3.531     0.018      21.1       148      57.7      49.1      58.7      74.7     10.51       1.0             0         2             12           4370            629        0.00        0.00
     0:250     1.053     1.384       908     3.530     0.023      21.4       144      57.7      49.1      58.7      74.7     10.51       1.0             0         2             12           4370            629        0.00        0.00
     0:300     1.107     1.384       908     3.521     0.026      21.4       170      57.7      49.1      58.6      74.7     10.50       1.0             0         2             12           4370            629        0.00        0.00
     0:350     1.107     1.384       908     3.526     0.032      21.4       132      57.7      49.1      58.6      74.7     10.50       1.0             0         2             12           4370            629        0.00        0.00
     0:400     1.160     1.384       908     3.520     0.031      21.1       135      57.7      49.1      58.6      74.7     10.50       1.0             0         2             12           4370            629        0.00        0.00
     0:450     1.160     1.384       908     3.526     0.027      20.7       135      57.7      49.1      58.6      74.7     10.50       2.8             0         2             12           4370            629        0.00        0.00
     0:500     1.200     1.384       908     3.524     0.021      20.6       145      57.7      49.1      58.6      74.7     10.46       8.8             0         2             12           4370            629        0.00        0.00
     0:550     1.200     1.384       908     3.529     0.019      21.0       147      57.7      49.1      58.6      74.7     10.46      15.1             0         2             12           4370            629        0.00        0.00
     0:600     1.200     1.384       908     3.529     0.014      35.2       146      57.7      49.1      58.6      74.7     10.46      29.5             0         2             12           4370            629        0.00        0.00
     0:650     1.200     1.384       908     3.531     0.010      45.1       146      57.7      49.1      58.6      74.7     10.46      51.3             0         2             12           4370            629        0.00        0.00
     0:700     1.200     1.384       908     3.533     0.008      47.3       149      57.7      49.1      58.6      74.7     10.44      61.0             0         2             12           4370            629        0.00        0.00
     0:750     1.200     1.384       908     3.533     0.008      45.6       151      57.7      49.1      58.6      74.7     10.44      62.3             0         2             12           4370            629        0.00        0.00
     0:800     1.200     1.384       908     3.523     0.007      48.3       243      57.7      49.1      58.6      74.7     10.44      63.1             0         2             12           4370            629        0.00        0.00
     0:850     1.200     1.384       908     3.523     0.015      60.9       482      57.7      49.1      58.6      74.7     10.44      68.0             0         2             12           4370            629        0.00        0.00
     0:900     1.200     1.384       908     3.532     0.047      62.3       761      57.7      49.1      58.6      74.7     10.68      78.2             0         2             12           4370            629        0.00        0.00
     0:950     1.200     1.384       908     3.534     0.084      62.3      1134      57.7      49.1      58.6      74.7     10.68      85.1             0         2             12           4370            629        0.00        0.00
     1:000     1.200     1.384       908     3.539     0.128      62.0      1856      57.7      49.1      58.6      74.7     10.68      91.6             0         2             12           4370            629        0.00        0.00
     1:050     1.200     1.384       908     3.517     0.238      61.9      2323      57.7      49.1      58.6      74.7     10.68      98.5             0         2             12           4370            629        0.00        0.00
     1:100     1.200     1.384       908     3.517     0.451      61.8      2810      57.7      49.1      58.6      74.7     10.86      99.7             0         2             12           4370            629        0.00        0.00
     1:150     1.200     1.384       908     3.512     1.062      45.1      3278      57.7      49.1      58.6      74.7     10.86      97.3             0         2             12           4370            629        0.00        0.00
     1:200     1.000     1.304       908     3.499     2.212      17.5      3599      57.7      49.1      58.6      74.7     10.86      44.0             0         2             12           4370            629        0.00        0.00
     1:250     1.000     1.143       908     3.535     3.167      20.0      3498      57.7      49.1      58.6      74.7     10.86       1.0             0         2             12           4370            629        0.00        0.00
     1:300     1.025     1.107       908     3.560     3.865      20.0      3337      57.7      49.1      58.6      74.7     10.90       1.0             0         2             12           4370            629        0.00        0.00
     1:350     1.025     1.082       908     3.567     4.233      38.2      3136      57.7      49.1      58.6      74.7     10.90      15.5             0         2             12           4370            629        0.00        0.00
     1:400     1.047     1.104       908     3.585     4.333      59.8      3061      57.1      49.1      58.6      74.7     10.90      55.8             0         2             12           4370            629        0.00        0.00
     1:450     1.047     1.275       908     3.563     4.268      61.9      3564      57.1      49.1      58.6      74.7     10.90      87.0             0         2             12           4370            629        0.00        0.00
     1:500     1.093     1.270       908     3.539     4.159      61.8      4135      57.1      49.1      58.6      74.7     11.42      99.8             0         2             12           4370            629        0.00        0.00
     1:550     1.093     1.124       908     3.499     4.235      50.6      4747      57.1      49.1      58.6      74.7     11.42      99.5             0         2             12           4370            629        0.00        0.00
     1:600     1.100     1.077       908     3.476     4.377      16.6      5189      57.1      49.1      58.6      74.7     11.42      50.8             0         2             12           4370            629        0.00        0.00
     1:650     1.100     1.021       908     3.549     4.544      20.6      4943      57.1      49.1      58.6      74.7     11.42       1.0             0         2             12           4370            629        0.00        0.00
     1:700     1.100     0.913       908     3.563     4.750      20.1      4664      57.1      49.0      58.6      74.6     11.32       1.0             0         2             12           4370            629        0.00        0.00
     1:750     1.100     0.857       908     3.584     4.806      21.9      4407      57.1      49.0      58.6      74.6     11.32       5.2             0         2             12           4370            629        0.00        0.00
     1:800     1.100     0.910       908     3.578     4.773      46.4      4169      57.1      49.0      58.6      74.6     11.32      33.5             0         2             12           4370            629        0.00        0.00
     1:850     1.100     0.959       908     3.579     4.735      61.9      4620      57.1      49.0      58.6      74.6     11.32      75.5             0         2             12           4370            629        0.00        0.00
     1:900     1.100     0.973       794     3.505     4.593      61.8      5482      55.8      49.0      58.6      74.6     11.24      97.8             0         2             12           4370            629        0.00        0.00
     1:950     1.100     0.927       794     3.461     4.603      21.0      5620      55.8      49.0      58.6      74.6     11.24      82.5             0         2             12           4370            629        0.00        0.00
     2:000     1.100     0.900       794     3.537     4.773      21.4      5368      55.8      49.0      58.6      74.6     11.24       2.1             0         2             12           4370            629        0.00        0.00
     2:050     1.100     0.883       794     3.570     4.904      20.6      5082      55.8      49.0      58.6      74.6     11.24       1.0             0         2             12           4370            629        0.00        0.00
     2:100     1.000     0.982       794     3.545     4.917      20.5      4790      55.8      49.0      58.6      74.6     11.39       1.0             0         2             12           4370            629        0.00        0.00
     2:150     1.000     1.242       794     3.563     4.889      63.2      4609      55.8      49.0      58.6      74.6     11.39      43.2             0         2             12           4370            629        0.00        0.00
     2:200     1.046     1.339       794     3.533     4.841      61.9      5329      55.8      49.0      58.6      74.6     11.39      97.2             0         2             12           4370            629        0.00        0.00
     2:250     1.046     1.348       794     3.469     4.718      61.8      5630      55.8      49.0      58.6      74.6     11.39      99.8             0         2             12           4370            629        0.00        0.00
     2:300     1.098     1.171       794     3.512     4.796      33.6      5581      55.8      49.0      58.6      74.6     11.39      89.0             0         2             12           4370            629        0.00        0.00
     2:350     1.098     1.000       794     3.522     4.896      20.1      5359      55.8      49.0      58.6      74.6     11.39       1.1             0         2             12           4370            629        0.00        0.00
     2:400     1.100     1.180       794     3.585     4.941      20.4      5085      54.6      49.0      58.6      74.6     11.39       1.0             0         2             12           4370            629        0.00        0.00
     2:450     1.100     1.329       794     3.579     4.956      32.4      4802      54.6      49.0      58.6      74.6     11.39       1.8             0         2             12           4370            629        0.00        0.00
     2:500     1.100     1.365       794     3.588     4.930      64.0      4702      54.6      48.9      58.6      74.5     11.33      59.7             0         2             12           4370            629        0.00        0.00
     2:550     1.100     1.377       794     3.540     4.869      61.8      5538      54.6      48.9      58.6      74.5     11.33      99.9             0         2             12           4370            629        0.00        0.00
     2:600     1.100     1.354       794     3.437     4.752      62.2      5594      54.6      48.9      58.6      74.5     11.33      99.8             0         2             12           4370            629        0.00        0.00
     2:650     1.100     1.096       794     3.500     4.876      17.3      5387      54.6      48.9      58.6      74.5     11.33      77.4             0         2             12           4370            629        0.00        0.00
     2:700     1.000     0.971       794     3.563     4.931      19.7      5066      54.6      48.9      58.6      74.5     11.41       1.0             0         2             12           4370            629        0.00        0.00
     2:750     1.000     1.203       794     3.603     4.963      20.2      4834      54.6      48.9      58.6      74.5     11.41       1.0             0         2             12           4370            629        0.00        0.00
     2:800     1.000     1.332       794     3.589     4.936      41.2      4581      54.6      48.9      58.6      74.5     11.41      18.2             0         2             12           4370            629        0.00        0.00
     2:850     1.000     1.367       794     3.593     4.910      62.2      4840      54.6      48.9      58.6      74.5     11.41      99.8             0         2             12           4370            629        0.00        0.00
     2:900     1.100     1.378       771     3.486     4.814      62.0      5674      53.4      48.9      58.5      74.4     10.66      99.8             0         2             12           4370            629        0.00        0.00
     2:950     1.100     1.354       771     3.302     4.766      34.5      5616      53.4      48.9      58.5      74.4     10.66      98.6             0         2             12           4370            629        0.00        0.00
     3:000     1.000     1.200       771     3.453     4.906      19.6      5337      53.4      48.9      58.5      74.4     10.66      19.2             0         2             12           4370            629        0.00        0.00
     3:050     1.000     1.036       771     3.546     4.983      20.5      5094      53.4      48.9      58.5      74.4     10.66       1.0             0         2             12           4370            629        0.00        0.00
     3:100     1.000     1.271       771     3.550     5.004      33.6      4823      53.4      48.9      58.5      74.4     11.22       5.8             0         2             12           4370            629        0.00        0.00
     3:150     1.000     1.345       771     3.583     4.983      62.9      4956      53.4      48.9      58.5      74.4     11.22      88.4             0         2             12           4370            629        0.00        0.00
     3:200     1.049     1.371       771     3.520     4.887      61.9      5807      53.4      48.9      58.5      74.4     11.22      99.9             0         2             12           4370            629        0.00        0.00
     3:250     1.049     1.344       771     3.416     4.817      57.9      5522      53.4      48.9      58.5      74.4     11.22      99.7             0         2             12           4370            629        0.00        0.00
     3:300     1.000     1.146       771     3.541     4.929      17.5      5316      53.4      48.8      58.5      74.3     11.44      66.6             0         2             12           4370            629        0.00        0.00
     3:350     1.000     1.093       771     3.556     4.977      20.1      5027      53.4      48.8      58.5      74.3     11.44       7.5             0         2             12           4370            629        0.00        0.00
     3:400     1.000     1.307       771     3.578     5.016      21.4      4804      52.1      48.8      58.5      74.3     11.44       1.0             0         2             12           4370            629        0.00        0.00
     3:450     1.000     1.357       771     3.568     4.973      64.4      4611      52.1      48.8      58.5      74.3     11.44      51.8             0         2             12           4370            629        0.00        0.00
     3:500     1.052     1.375       771     3.526     4.922      61.9      5364      52.1      48.8      58.5      74.2     11.12      99.8             0         2             12           4370            629        0.00        0.00
     3:550     1.052     1.376       771     3.469     4.783      61.8      5622      52.1      48.8      58.5      74.2     11.12      99.8             0         2             12           4370            629        0.00        0.00
     3:600     1.100     1.239       771     3.498     4.866      28.5      5425      52.1      48.8      58.5      74.2     11.12      87.7             0         2             12           4370            629        0.00        0.00
     3:650     1.100     1.024       771     3.565     4.955      20.0      5129      52.1      48.8      58.5      74.2     11.12       1.0             0         2             12           4370            629        0.00        0.00
     3:700     1.000     1.206       771     3.579     5.015      21.4      4899      52.1      48.7      58.5      74.2     11.78       1.1             0         2             12           4370            629        0.00        0.00
     3:750     1.000     1.333       771     3.599     4.978      64.4      4758      52.1      48.7      58.5      74.2     11.78      50.4             0         2             12           4370            629        0.00        0.00
     3:800     1.051     1.367       771     3.561     4.932      62.0      5613      52.1      48.7      58.5      74.2     11.78      99.8             0         2             12           4370            629        0.00        0.00
     3:850     1.051     1.372       771     3.500     4.795      61.8      5512      52.1      48.7      58.5      74.2     11.78      99.8             0         2             12           4370            629        0.00        0.00
     3:900     1.100     1.118       761     3.602     4.915      22.0      5673      50.9      48.7      58.5      74.1     12.37      82.7             0         2             12           4370            629        0.00        0.00
     3:950     1.100     1.001       761     3.618     4.961      20.1      5383      50.9      48.7      58.5      74.1     12.37       2.4             0         2             12           4370            629        0.00        0.00
     4:000     1.100     1.183       761     3.643     5.035      20.1      5097      50.9      48.7      58.5      74.1     12.37       1.0             0         2             12           4370            629        0.00        0.00
     4:050     1.100     1.268       761     3.640     5.028      50.4      4803      50.9      48.7      58.5      74.1     12.37       5.6             0         2             12           4370            629        0.00        0.00
     4:100     1.100     1.325       761     3.623     4.976      62.7      5118      50.9      48.6      58.5      74.1     12.21     100.2             0         2             12           4370            629        0.00        0.00
     4:150     1.100     1.364       761     3.548     4.849      61.6      5806      50.9      48.6      58.5      74.1     12.21      99.9             0         2             12           4370            629        0.00        0.00
     4:200     1.100     1.215       761     3.509     4.829      61.3      5479      50.9      48.6      58.5      74.1     12.21      99.8             0         2             12           4370            629        0.00        0.00
     4:250     1.100     0.939       761     3.625     4.924      17.4      5381      50.9      48.6      58.5      74.1     12.21      56.8             0         2             12           4370            629        0.00        0.00
     4:300     1.100     0.993       761     3.627     4.952      20.5      5097      50.9      48.6      58.5      74.1     12.34       3.3             0         2             12           4370            629        0.00        0.00
     4:350     1.100     1.275       761     3.644     4.982      21.7      4844      50.9      48.6      58.5      74.1     12.34       1.0             0         2             12           4370            629        0.00        0.00
     4:400     1.100     1.347       761     3.646     4.952      56.6      4613      49.7      48.6      58.5      74.1     12.34      36.1             0         2             12           4370            629        0.00        0.00
     4:450     1.100     1.371       761     3.606     4.913      62.2      5306      49.7      48.6      58.5      74.1     12.34      99.9             0         2             12           4370            629        0.00        0.00
     4:500     1.100     1.376       761     3.520     4.761      61.9      5674      49.7      48.6      58.5      74.0     12.07      99.9             0         2             12           4370            629        0.00        0.00
     4:550     1.100     1.068       761     3.534     4.820      27.3      5415      49.7      48.6      58.5      74.0     12.07      95.6             0         2             12           4370            629        0.00        0.00
     4:600     1.000     0.906       761     3.595     4.958      20.5      5162      49.7      48.6      58.5      74.0     12.07       1.4             0         2             12           4370            629        0.00        0.00
     4:650     1.000     1.034       761     3.644     4.975      20.1      4935      49.7      48.6      58.5      74.0     12.07       1.0             0         2             12           4370            629        0.00        0.00
     4:700     1.000     1.299       761     3.620     4.969      45.6      4669      49.7      48.5      58.5      73.9     12.28      14.1             0         2             12           4370            629        0.00        0.00
     4:750     1.000     1.356       761     3.623     4.919      61.5      5187      49.7      48.5      58.5      73.9     12.28      99.5             0         2             12           4370            629        0.00        0.00
     4:800     1.050     1.375       761     3.523     4.784      61.8      5690      49.7      48.5      58.5      73.9     12.28      99.9             0         2             12           4370            629        0.00        0.00
     4:850     1.050     1.263       761     3.533     4.794      50.0      5424      49.7      48.5      58.5      73.9     12.28      99.7             0         2             12           4370            629        0.00        0.00
     4:900     1.100     0.978       767     3.567     4.909      16.6      5551      48.9      48.5      58.5      73.8     12.26      47.6             0         2             12           4370            629        0.00        0.00
     4:950     1.100     1.055       767     3.644     4.928      20.7      5263      48.9      48.5      58.5      73.8     12.26       1.1             0         2             12           4370            629        0.00        0.00
     5:000     1.100     1.271       767     3.645     5.002      21.4      4970      48.9      48.5      58.5      73.8     12.26       1.0             0         2             12           4370            629        0.00        0.00
     5:050     1.100     1.286       767     3.618     4.972      64.2      4781      48.9      48.5      58.5      73.8     12.26      51.3             0         2             12           4370            629        0.00        0.00
     5:100     1.100     1.311       767     3.569     4.903      62.0      5556      48.9      48.4      58.5      73.7     12.13      99.9             0         2             12           4370            629        0.00        0.00
     5:150     1.100     1.303       767     3.503     4.746      62.0      5557      48.9      48.4      58.5      73.7     12.13      99.9             0         2             12           4370            629        0.00        0.00
     5:200     1.100     0.986       767     3.591     4.868      25.7      5611      48.9      48.4      58.5      73.7     12.13      86.4             0         2             12           4370            629        0.00        0.00
     5:250     1.100     0.901       767     3.595     4.913      21.3      5299      48.9      48.4      58.5      73.7     12.13       1.0             0         2             12           4370            629        0.00        0.00
     5:300     1.020     1.067       767     3.650     4.952      20.7      5023      48.9      48.4      58.5      73.6     12.30       1.0             0         2             12           4370            629        0.00        0.00
     5:350     1.020     1.278       767     3.631     4.964      34.2      4729      48.9      48.4      58.5      73.6     12.30       1.0             0         2             12           4370            629        0.00        0.00
     5:400     1.066     1.315       767     3.655     4.916      64.7      4694      48.0      48.4      58.5      73.6     12.30      70.2             0         2             12           4370            629        0.00        0.00
     5:450     1.066     1.359       767     3.578     4.834      61.8      5576      48.0      48.4      58.5      73.6     12.30      99.9             0         2             12           4370            629        0.00        0.00
     5:500     1.100     1.267       767     3.531     4.695      61.9      5612      48.0      48.3      58.5      73.5     12.05      99.8             0         2             12           4370            629        0.00        0.00
     5:550     1.100     0.964       767     3.599     4.843      17.4      5370      48.0      48.3      58.5      73.5     12.05      83.0             0         2             12           4370            629        0.00        0.00
     5:600     1.000     0.950       767     3.630     4.909      20.2      5085      48.0      48.3      58.5      73.5     12.05       1.0             0         2             12           4370            629        0.00        0.00
     5:650     1.000     1.218       767     3.645     4.951      20.2      4860      48.0      48.3      58.5      73.5     12.05       1.0             0         2             12           4370            629        0.00        0.00
     5:700     1.049     1.334       767     3.634     4.914      20.4      4585      48.0      48.3      58.5      73.4     12.41       1.0             0         2             12           4370            629        0.00        0.00
     5:750     1.049     1.367       767     3.634     4.863      64.6      4424      48.0      48.3      58.5      73.4     12.41      44.7             0         2             12           4370            629        0.00        0.00
     5:800     1.100     1.378       767     3.594     4.809      61.4      5141      48.0      48.3      58.5      73.4     12.41      99.9             0         2             12           4370            629        0.00        0.00
     5:850     1.100     1.376       767     3.522     4.636      61.9      5655      48.0      48.3      58.5      73.4     12.41      99.8             0         2             12           4370            629        0.00        0.00
     5:900     1.100     1.107       736     3.549     4.724      53.0      5576      47.2      48.2      58.5      73.4     12.29      98.6             0         2             12           4370            629        0.00        0.00
     5:950     1.100     0.902       736     3.563     4.870      20.1      5562      47.2      48.2      58.5      73.4     12.29      27.9             0         2             12           4370            629        0.00        0.00
     6:000     1.100     0.982       736     3.636     4.925      20.2      5287      47.2      48.2      58.5      73.4     12.29       1.0             0         2             12           4370            629        0.00        0.00
     6:050     1.100     1.115       736     3.634     4.975      20.1      4980      47.2      48.2      58.5      73.4     12.29       1.0             0         2             12           4370            629        0.00        0.00
     6:100     1.035     1.215       736     3.642     4.948      20.1      4699      47.2      48.1      58.5      73.3     12.43       1.0             0         2             12           4370            629        0.00        0.00
     6:150     1.035     1.332       736     3.628     4.903      20.0      4441      47.2      48.1      58.5      73.3     12.43       1.0             0         2             12           4370            629        0.00        0.00
     6:200     1.087     1.367       736     3.632     4.835      20.0      4183      47.2      48.1      58.5      73.3     12.43       1.0             0         2             12           4370            629        0.00        0.00
     6:250     1.087     1.371       736     3.657     4.781      20.0      3944      47.2      48.1      58.5      73.3     12.43       1.0             0         2             12           4370            629        0.00        0.00
     6:300     1.100     1.331       736     3.644     4.714      20.0      3706      47.2      48.1      58.5      73.2     12.48       1.0             0         2             12           4370            629        0.00        0.00
     6:350     1.100     1.283       736     3.652     4.658      20.0      3499      47.2      48.1      58.5      73.2     12.48       1.0             0         2             12           4370            629        0.00        0.00
     6:400     1.100     1.224       736     3.656     4.564      20.1      3292      46.7      48.1      58.5      73.2     12.48       1.0             0         2             12           4370            629        0.00        0.00
     6:450     1.100     1.154       736     3.659     4.538      20.0      3083      46.7      48.1      58.5      73.2     12.48       1.0             0         2             12           4370            629        0.00        0.00
     6:500     1.133     1.110       736     3.664     4.461      20.1      2896      46.7      48.0      58.5      73.2     12.59       1.0             0         2             12           4370            629        0.00        0.00
     6:550     1.133     1.077       736     3.640     4.370      20.1      2718      46.7      48.0      58.5      73.2     12.59       1.0             0         2             12           4370            629        0.00        0.00
     6:600     1.154     1.060       736     3.674     4.302      20.0      2566      46.7      48.0      58.5      73.2     12.59       1.0             0         2             12           4370            629        0.00        0.00
     6:650     1.154     1.046       736     3.659     4.214      20.0      2413      46.7      48.0      58.5      73.2     12.59       1.0             0         2             12           4370            629        0.00        0.00
     6:700     1.174     1.032       736     3.662     4.133      20.0      2256      46.7      47.9      58.5      73.1     12.63       1.0             0         2             12           4370            629        0.00        0.00
     6:750     1.174     1.011       736     3.663     4.034      20.0      2115      46.7      47.9      58.5      73.1     12.63       1.0             0         2             12           4370            629        0.00        0.00
     6:800     1.190     0.998       736     3.665     3.874      20.1      2011      46.7      47.9      58.5      73.1     12.63       1.0             0         2             12           4370            629        0.00        0.00
     6:850     1.190     0.990       736     3.673     3.639      20.0      1883      46.7      47.9      58.5      73.1     12.63       1.0             0         2             12           4370            629        0.00        0.00
     6:900     1.200     0.982       354     3.664     3.413      20.0      1808      47.2      47.9      58.5      72.9     12.67       1.0             0         2             12           4370            629        0.00        0.00
     6:950     1.200     0.970       354     3.664     3.198      20.0      1715      47.2      47.9      58.5      72.9     12.67       1.0             0         2             12           4370            629        0.00        0.00
     7:000     1.200     0.944       354     3.669     3.020      20.0      1612      47.2      47.9      58.5      72.9     12.67       1.0             0         2             12           4370            629        0.00        0.00
     7:050     1.200     0.911       354     3.672     2.818      20.0      1536      47.2      47.9      58.5      72.9     12.67       1.0             0         2             12           4370            629        0.00        0.00
     7:100     1.200     0.886       354     3.668     2.612      20.1      1487      47.2      47.8      58.5      72.8     12.66       1.0             0         2             12           4370            629        0.00        0.00
     7:150     1.200     0.870       354     3.653     2.485      20.1      1451      47.2      47.8      58.5      72.8     12.66       1.0             0         2             12           4370            629        0.00        0.00
     7:200     1.200     0.862       354     3.651     2.324      20.1      1380      47.2      47.8      58.5      72.8     12.66       1.0             0         2             12           4370            629        0.00        0.00
     7:250     1.200     0.865       354     3.679     2.261      20.1      1396      47.2      47.8      58.5      72.8     12.66       1.0             0         2             12           4370            629        0.00        0.00
     7:300     1.200     0.868       354     3.666     2.150      20.1      1395      47.2      47.7      58.5      72.7     12.62       4.9             0         2             12           4370            629        0.00        0.00
     7:350     1.200     0.860       354     3.656     2.107      20.0      1387      47.2      47.7      58.5      72.7     12.62      10.1             0         2             12           4370            629        0.00        0.00
     7:400     1.200     0.852       354     3.664     2.108      20.0      1360      47.6      47.7      58.5      72.7     12.62       9.3             0         2             12           4370            629        0.00        0.00
     7:450     1.200     0.849       354     3.664     2.051      20.0      1390      47.6      47.7      58.5      72.7     12.62       9.7             0         2             12           4370            629        0.00        0.00
     7:500     1.200     0.847       354     3.676     2.081      20.0      1399      47.6      47.6      58.5      72.6     12.66       9.7             0         2             12           4370            629        0.00        0.00
     7:550     1.200     0.844       354     3.665     2.064      20.1      1393      47.6      47.6      58.5      72.6     12.66       1.0             0         2             12           4370            629        0.00        0.00
     7:600     1.199     0.844       354     3.667     2.094      20.1      1455      47.6      47.6      58.5      72.6     12.66       1.0             0         2             12           4370            629        0.00        0.00
     7:650     1.199     0.847       354     3.670     2.105      20.0      1425      47.6      47.6      58.5      72.6     12.66       1.0             0         2             12           4370            629        0.00        0.00
     7:700     1.199     0.849       354     3.678     2.129      20.0      1422      47.6      47.5      58.5      72.5     12.73       1.0             0         2             12           4370            629        0.00        0.00
     7:750     1.199     0.852       354     3.660     2.179      20.1      1440      47.6      47.5      58.5      72.5     12.73       1.0             0         2             12           4370            629        0.00        0.00
     7:800     1.199     0.858       354     3.670     2.130      20.0      1443      47.6      47.5      58.5      72.5     12.73       4.7             0         2             12           4370            629        0.00        0.00
     7:850     1.199     0.853       354     3.653     2.166      20.1      1475      47.6      47.5      58.5      72.5     12.73       9.0             0         2             12           4370            629        0.00        0.00
     7:900     1.200     0.850       504     3.670     2.184      20.1      1476      48.0      47.5      58.5      72.4     12.69      22.1             0         2             12           4370            629        0.00        0.00
     7:950     1.200     0.848       504     3.682     2.188      20.1      1477      48.0      47.5      58.5      72.4     12.69      24.0             0         2             12           4370            629        0.00        0.00
     8:000     1.199     0.850       504     3.690     2.232      20.1      1464      48.0      47.5      58.5      72.4     12.69      15.8             0         2             12           4370            629        0.00        0.00
     8:050     1.199     0.859       504     3.663     2.214      20.1      1456      48.0      47.5      58.5      72.4     12.69       1.0             0         2             12           4370            629        0.00        0.00
     8:100     1.200     0.862       504     3.652     2.221      20.1      1509      48.0      47.4      58.5      72.3     12.69       1.0             0         2             12           4370            629        0.00        0.00
     8:150     1.200     0.863       504     3.660     2.226      20.1      1460      48.0      47.4      58.5      72.3     12.69       1.0             0         2             12           4370            629        0.00        0.00
     8:200     1.200     0.873       504     3.671     2.227      20.1      1469      48.0      47.4      58.5      72.3     12.69       3.9             0         2             12           4370            629        0.00        0.00
     8:250     1.200     0.886       504     3.686     2.245      24.6      1506      48.0      47.4      58.5      72.3     12.69      18.2             0         2             12           4370            629        0.00        0.00
     8:300     1.200     0.896       504     3.691     2.223      29.5      1500      48.0      47.3      58.5      72.2     12.78      34.5             0         2             12           4370            629        0.00        0.00
     8:350     1.200     0.886       504     3.669     2.233      30.1      1592      48.0      47.3      58.5      72.2     12.78      39.2             0         2             12           4370            629        0.00        0.00
     8:400     1.200     0.882       504     3.655     2.289      28.9      1800      48.0      47.3      58.5      72.2     12.78      38.3             0         2             12           4370            629        0.00        0.00
     8:450     1.200     0.883       504     3.662     2.359      21.8      2012      48.0      47.3      58.5      72.2     12.78      33.8             0         2             12           4370            629        0.00        0.00
     8:500     1.200     0.868       504     3.662     2.590      21.4      2114      48.0      47.2      58.5      72.1     12.75       1.0             0         2             12           4370            629        0.00        0.00
     8:550     1.200     0.855       504     3.668     2.930      19.3      2146      48.0      47.2      58.5      72.1     12.75       1.0             0         2             12           4370            629        0.00        0.00
     8:600     1.200     0.838       504     3.660     3.214      19.3      2124      48.0      47.2      58.5      72.1     12.75       1.0             0         2             12           4370            629        0.00        0.00
     8:650     1.200     0.837       504     3.658     3.370      19.7      2066      48.0      47.2      58.5      72.1     12.75       1.0             0         2             12           4370            629        0.00        0.00
     8:700     1.198     0.848       504     3.656     3.423      20.1      2011      48.0      47.1      58.5      72.1     12.59       7.4             0         2             12           4370            629        0.00        0.00
     8:750     1.198     0.868       504     3.656     3.390      23.2      1918      48.0      47.1      58.5      72.1     12.59      22.1             0         2             12           4370            629        0.00        0.00
     8:800     1.199     0.889       504     3.657     3.300      28.8      1849      48.0      47.1      58.5      72.1     12.59      31.9             0         2             12           4370            629        0.00        0.00
     8:850     1.199     0.911       504     3.641     3.131      22.8      1839      48.0      47.1      58.5      72.1     12.59      37.0             0         2             12           4370            629        0.00        0.00
     8:900     1.200     0.924       506     3.633     3.015      22.0      1868      48.0      47.0      58.5      72.0     12.37      24.3             0         2             12           4370            629        0.00        0.00
     8:950     1.200     0.919       506     3.645     2.929      20.4      1942      48.0      47.0      58.5      72.0     12.37       1.0             0         2             12           4370            629        0.00        0.00
     9:000     1.200     0.903       506     3.646     2.921      19.2      1980      48.0      47.0      58.5      72.0     12.37       1.0             0         2             12           4370            629        0.00        0.00
     9:050     1.200     0.886       506     3.653     2.992      19.3      1917      48.0      47.0      58.5      72.0     12.37       1.0             0         2             12           4370            629        0.00        0.00
     9:100     1.200     0.857       506     3.663     3.067      19.8      1872      48.0      46.9      58.5      71.9     12.50       1.0             0         2             12           4370            629        0.00        0.00
     9:150     1.200     0.837       506     3.654     3.070      20.6      1811      48.0      46.9      58.5      71.9     12.50       1.1             0         2             12           4370            629        0.00        0.00
     9:200     1.199     0.832       506     3.659     3.019      20.7      1745      48.0      46.9      58.5      71.9     12.50       1.1             0         2             12           4370            629        0.00        0.00
     9:250     1.199     0.836       506     3.651     2.916      20.5      1674      48.0      46.9      58.5      71.9     12.50       2.6             0         2             12           4370            629        0.00        0.00
     9:300     1.196     0.842       506     3.640     2.769      20.2      1618      48.0      46.8      58.5      71.9     12.36       6.3             0         2             12           4370            629        0.00        0.00
     9:350     1.196     0.847       506     3.646     2.675      19.8      1564      48.0      46.8      58.5      71.9     12.36      13.2             0         2             12           4370            629        0.00        0.00
     9:400     1.196     0.850       506     3.648     2.556      22.4      1511      48.0      46.8      58.5      71.9     12.36      24.4             0         2             12           4370            629        0.00        0.00
     9:450     1.196     0.852       506     3.648     2.435      21.8      1490      48.0      46.8      58.5      71.9     12.36      29.1             0         2             12           4370            629        0.00        0.00
