      Time  GainLoop    Lambda     P_Adm    P_Fuel     P_Oil       TPS       RPM     T_Air    T_Fuel     T_Oil   T_Water     Vbatt       Pdl  VehicleSpeed  Gear_Pot  P2P_Available  Learn_TPS2Max  Learn_TPS2Min  WS_FL_filt  WS_FR_filt
     0:850     1.032     0.888       806     3.625     4.347      20.2      1480      47.6      37.7      44.4      45.5     11.33      21.5             0         1              0           4370            629        0.00        0.00
     0:900     1.036     0.886       467     3.616     4.380      20.2      1458      47.2      37.7      44.4      45.5     11.31      25.4             0         1              0           4370            629        0.00        0.00
     0:950     1.036     0.884       467     3.629     4.354      22.4      1442      47.2      37.7      44.4      45.5     11.31      29.5             0         1              0           4370            629        0.00        0.00
     1:000     1.039     0.882       467     3.620     4.282      22.6      1440      47.2      37.7      44.4      45.5     11.41      24.3             0         1              0           4370            629        0.00        0.00
     1:050     1.039     0.880       467     3.604     4.327      22.0      1477      47.2      37.7      44.4      45.5     11.41       1.0             0         1              0           4370            629        0.00        0.00
     1:100     1.042     0.878       467     3.635     4.256      20.6      1486      47.2      37.6      44.4      45.5     11.39       1.0             0         1              0           4370            629        0.00        0.00
     1:150     1.045     0.876       467     3.648     4.318      18.9      1559      47.2      37.6      44.4      45.5     11.39       1.0             0         1              0           4370            629        0.00        0.00
     1:200     1.045     0.872       467     3.651     4.341      18.9      1533      47.2      37.6      44.4      45.5     11.39       1.0             0         1              0           4370            629        0.00        0.00
     1:250     1.046     0.869       467     3.618     4.302      19.7      1547      47.2      37.6      44.4      45.5     11.39       1.0             0         1              0           4370            629        0.00        0.00
     1:300     1.047     0.866       467     3.583     4.375      20.2      1555      47.2      37.6      44.4      45.5     11.34       1.0             0         1              0           4370            629        0.00        0.00
     1:350     1.047     0.864       467     3.613     4.367      20.6      1546      47.2      37.6      44.4      45.5     11.34       1.0             0         1              0           4370            629        0.00        0.00
     1:400     1.048     0.863       473     3.618     4.333      20.5      1523      46.7      37.6      44.4      45.5     11.20       1.0             0         1              0           4370            629        0.00        0.00
     1:450     1.048     0.860       473     3.584     4.395      20.1      1509      46.7      37.6      44.4      45.5     11.20       1.0             0         1              0           4370            629        0.00        0.00
     1:500     1.049     0.859       473     3.565     4.354      19.8      1503      46.7      37.6      44.4      45.5     11.22       1.0             0         1              0           4370            629        0.00        0.00
     1:550     1.050     0.856       473     3.568     4.338      19.8      1518      46.7      37.6      44.4      45.5     11.22       1.0             0         1              0           4370            629        0.00        0.00
     1:600     1.050     0.854       473     3.572     4.373      19.7      1489      46.7      37.6      44.4      45.5     11.33       1.0             0         1              0           4370            629        0.00        0.00
     1:650     1.050     0.852       473     3.601     4.313      19.8      1520      46.7      37.6      44.4      45.5     11.33       1.0             0         1              0           4370            629        0.00        0.00
     1:700     1.050     0.851       473     3.598     4.347      20.1      1538      46.7      37.6      44.4      45.5     11.10       1.0             0         1              0           4370            629        0.00        0.00
     1:750     1.050     0.819       473     3.543     4.382      20.1      1521      46.7      37.6      44.4      45.5     11.10       1.0             0         1              0           4370            629        0.00        0.00
     1:800     1.048     0.839       473     3.562     4.321      20.1      1491      46.7      37.6      44.4      45.5     10.27       1.0             0         1              0           4370            629        0.00        0.00
     1:850     1.048     0.845       473     3.566     4.400      20.1      1466      46.7      37.6      44.4      45.5     10.27       1.0             0         1              0           4370            629        0.00        0.00
     1:900     1.047     0.846       482     3.590     4.349      20.1      1470      46.7      37.6      44.3      45.5     10.78       1.0             0         1              0           4370            629        0.00        0.00
     1:950     1.047     0.847       482     3.618     4.306      20.1      1492      46.7      37.6      44.3      45.5     10.78       1.0             0         1              0           4370            629        0.00        0.00
     2:000     1.047     0.852       482     3.598     4.348      20.1      1481      46.7      37.6      44.3      45.5     11.12       1.0             0         1              0           4370            629        0.00        0.00
     2:050     1.047     0.856       482     3.575     4.290      20.1      1511      46.7      37.6      44.3      45.5     11.12       1.0             0         1              0           4370            629        0.00        0.00
     2:100     1.048     0.861       482     3.557     4.355      20.1      1526      46.7      37.6      44.3      45.5     11.16       1.0             0         1              0           4370            629        0.00        0.00
     2:150     1.048     0.866       482     3.559     4.361      20.1      1470      46.7      37.6      44.3      45.5     11.16       1.0             0         1              0           4370            629        0.00        0.00
     2:200     1.050     0.869       482     3.564     4.309      20.1      1469      46.7      37.6      44.3      45.5     11.19       1.0             0         1              0           4370            629        0.00        0.00
     2:250     1.050     0.872       482     3.553     4.368      20.1      1480      46.7      37.6      44.3      45.5     11.19       1.0             0         1              0           4370            629        0.00        0.00
     2:300     1.052     0.877       482     3.579     4.309      20.1      1483      46.7      37.6      44.3      45.5     11.07       1.0             0         1              0           4370            629        0.00        0.00
     2:350     1.056     0.892       482     3.602     4.323      20.1      1472      46.7      37.6      44.3      45.5     11.07       1.0             0         1              0           4370            629        0.00        0.00
     2:400     1.056     0.907       487     3.626     4.360      20.1      1485      46.7      37.6      44.3      45.5     11.09       1.0             0         1              0           4370            629        0.00        0.00
     2:450     1.062     0.910       487     3.637     4.285      20.2      1495      46.7      37.6      44.3      45.5     11.09       1.0             0         1              0           4370            629        0.00        0.00
     2:500     1.067     0.907       487     3.635     4.366      20.2      1480      46.7      37.6      44.3      45.5     11.17       1.0             0         1              0           4370            629        0.00        0.00
     2:550     1.067     0.906       487     3.628     4.351      20.4      1476      46.7      37.6      44.3      45.5     11.17       1.0             0         1              0           4370            629        0.00        0.00
     2:600     1.073     0.898       487     3.587     4.309      20.2      1514      46.7      37.6      44.3      45.5     11.17       1.0             0         1              0           4370            629        0.00        0.00
     2:650     1.073     0.898       487     3.570     4.362      20.2      1505      46.7      37.6      44.3      45.5     11.17       1.0             0         1              0           4370            629        0.00        0.00
     2:700     1.077     0.898       487     3.562     4.324      20.2      1497      46.7      37.6      44.3      45.5     11.16       1.0             0         1              0           4370            629        0.00        0.00
     2:750     1.082     0.895       487     3.561     4.352      20.2      1496      46.7      37.6      44.3      45.5     11.16       1.0             0         1              0           4370            629        0.00        0.00
     2:800     1.082     0.895       487     3.560     4.366      20.2      1492      46.7      37.6      44.3      45.5     11.14       1.0             0         1              0           4370            629        0.00        0.00
     2:850     1.086     0.896       487     3.564     4.291      20.2      1498      46.7      37.6      44.3      45.5     11.14       1.0             0         1              0           4370            629        0.00        0.00
     2:900     1.092     0.903       486     3.555     4.375      20.2      1496      46.3      37.5      44.3      45.5     11.12       1.0             0         1              0           4370            629        0.00        0.00
     2:950     1.092     0.910       486     3.558     4.357      20.2      1472      46.3      37.5      44.3      45.5     11.12       1.0             0         1              0           4370            629        0.00        0.00
     3:000     1.098     0.919       486     3.562     4.316      20.2      1480      46.3      37.5      44.3      45.5     11.03       1.0             0         1              0           4370            629        0.00        0.00
     3:050     1.098     0.924       486     3.585     4.372      20.2      1456      46.3      37.5      44.3      45.5     11.03       1.0             0         1              0           4370            629        0.00        0.00
     3:100     1.105     0.932       486     3.610     4.310      20.2      1449      46.3      37.5      44.3      45.5     11.02       1.0             0         1              0           4370            629        0.00        0.00
     3:150     1.115     0.942       486     3.610     4.350      20.2      1498      46.3      37.5      44.3      45.5     11.02       1.0             0         1              0           4370            629        0.00        0.00
     3:200     1.115     0.950       486     3.574     4.334      20.2      1490      46.3      37.5      44.3      45.5     11.11       1.0             0         1              0           4370            629        0.00        0.00
     3:250     1.124     0.943       486     3.558     4.297      20.2      1516      46.3      37.5      44.3      45.5     11.11       1.0             0         1              0           4370            629        0.00        0.00
     3:300     1.124     0.943       486     3.552     4.360      20.2      1515      46.3      37.5      44.3      45.5     11.09       1.0             0         1              0           4370            629        0.00        0.00
     3:350     1.134     0.948       486     3.551     4.342      20.2      1507      46.3      37.5      44.3      45.5     11.09       1.0             0         1              0           4370            629        0.00        0.00
     3:400     1.143     0.943       478     3.567     4.349      20.2      1502      46.3      37.5      44.3      45.5     11.14       1.0             0         1              0           4370            629        0.00        0.00
     3:450     1.143     0.939       478     3.588     4.394      20.2      1509      46.3      37.5      44.3      45.5     11.14       1.0             0         1              0           4370            629        0.00        0.00
     3:500     1.152     0.933       478     3.614     4.317      20.2      1508      46.3      37.5      44.3      45.5     11.17       1.0             0         1              0           4370            629        0.00        0.00
     3:550     1.160     0.928       478     3.630     4.368      20.4      1514      46.3      37.5      44.3      45.6     11.17       1.0             0         1              0           4370            629        0.00        0.00
     3:600     1.160     0.927       478     3.638     4.382      20.4      1518      46.3      37.5      44.3      45.6     11.16       1.0             0         1              0           4370            629        0.00        0.00
     3:650     1.167     0.927       478     3.635     4.316      20.4      1523      46.3      37.5      44.3      45.6     11.16       1.0             0         1              0           4370            629        0.00        0.00
     3:700     1.167     0.927       478     3.626     4.388      20.4      1507      46.3      37.4      44.3      45.6     11.11       1.0             0         1              0           4370            629        0.00        0.00
     3:750     1.175     0.926       478     3.612     4.369      20.4      1497      46.3      37.4      44.3      45.6     11.11       1.0             0         1              0           4370            629        0.00        0.00
     3:800     1.182     0.919       478     3.601     4.339      20.2      1510      46.3      37.4      44.3      45.6     11.06       1.0             0         1              0           4370            629        0.00        0.00
     3:850     1.182     0.916       478     3.604     4.378      20.2      1500      46.3      37.4      44.3      45.6     11.06       1.0             0         1              0           4370            629        0.00        0.00
     3:900     1.188     0.908       483     3.592     4.333      20.4      1528      46.3      37.4      44.3      45.6     11.09       1.0             0         1              0           4370            629        0.00        0.00
     3:950     1.194     0.903       483     3.581     4.368      20.4      1532      46.3      37.4      44.3      45.6     11.09       1.0             0         1              0           4370            629        0.00        0.00
     4:000     1.194     0.900       483     3.579     4.388      20.4      1493      46.3      37.4      44.3      45.6     11.30       1.0             0         1              0           4370            629        0.00        0.00
     4:050     1.199     0.901       483     3.613     4.326      20.4      1495      46.3      37.4      44.3      45.6     11.30       1.0             0         1              0           4370            629        0.00        0.00
     4:100     1.199     0.905       483     3.629     4.382      20.4      1486      46.3      37.4      44.3      45.6     11.39       1.0             0         1              0           4370            629        0.00        0.00
     4:150     1.200     0.907       483     3.612     4.362      20.4      1489      46.3      37.4      44.3      45.6     11.39       1.0             0         1              0           4370            629        0.00        0.00
     4:200     1.200     0.899       483     3.592     4.318      20.4      1502      46.3      37.4      44.3      45.6     11.42       1.0             0         1              0           4370            629        0.00        0.00
     4:250     1.200     0.894       483     3.584     4.378      20.4      1502      46.3      37.4      44.3      45.6     11.42       1.0             0         1              0           4370            629        0.00        0.00
     4:300     1.200     0.890       483     3.578     4.327      20.4      1476      46.3      37.4      44.3      45.6     11.45       1.0             0         1              0           4370            629        0.00        0.00
     4:350     1.200     0.886       483     3.574     4.362      20.4      1461      46.3      37.4      44.3      45.6     11.45       1.0             0         1              0           4370            629        0.00        0.00
     4:400     1.200     0.886       489     3.587     4.373      20.4      1447      46.3      37.4      44.3      45.6     11.37       1.0             0         1              0           4370            629        0.00        0.00
     4:450     1.200     0.888       489     3.620     4.279      20.4      1464      46.3      37.4      44.3      45.6     11.37       1.0             0         1              0           4370            629        0.00        0.00
     4:500     1.200     0.886       489     3.609     4.357      20.4      1484      46.3      37.4      44.3      45.6     11.46       1.0             0         1              0           4370            629        0.00        0.00
     4:550     1.200     0.883       489     3.580     4.318      20.4      1507      46.3      37.4      44.3      45.6     11.46       1.0             0         1              0           4370            629        0.00        0.00
     4:600     1.200     0.879       489     3.584     4.325      20.4      1523      46.3      37.4      44.3      45.6     11.46       1.0             0         1              0           4370            629        0.00        0.00
     4:650     1.200     0.876       489     3.579     4.381      20.4      1511      46.3      37.4      44.3      45.6     11.46       1.0             0         1              0           4370            629        0.00        0.00
     4:700     1.200     0.871       489     3.587     4.326      20.4      1524      46.3      37.4      44.3      45.6     11.43       1.0             0         1              0           4370            629        0.00        0.00
     4:750     1.200     0.868       489     3.597     4.379      20.4      1508      46.3      37.4      44.3      45.6     11.43       1.0             0         1              0           4370            629        0.00        0.00
     4:800     1.200     0.866       489     3.607     4.388      20.4      1470      46.3      37.4      44.3      45.7     10.85       1.0             0         1              0           4370            629        0.00        0.00
     4:850     1.200     0.864       489     3.594     4.316      20.4      1480      46.3      37.4      44.3      45.7     10.85       1.0             0         1              0           4370            629        0.00        0.00
     4:900     1.200     0.860       490     3.563     4.373      20.4      1435      46.3      37.4      44.3      45.7     10.47       1.0             0         1              0           4370            629        0.00        0.00
     4:950     1.200     0.860       490     3.533     4.341      20.4      1405      46.3      37.4      44.3      45.7     10.47       1.0             0         1              0           4370            629        0.00        0.00
     5:000     1.200     0.864       490     3.566     4.326      20.4      1392      46.3      37.4      44.3      45.7     10.22       1.0             0         1              0           4370            629        0.00        0.00
     5:050     1.200     0.870       490     3.543     4.345      20.4      1307      46.3      37.4      44.3      45.7     10.22       1.0             0         1              0           4370            629        0.00        0.00
     5:100     1.200     0.874       490     3.539     4.244      20.5      1264      46.3      37.3      44.3      45.7     10.15       1.0             0         1              0           4370            629        0.00        0.00
     5:150     1.200     0.881       490     3.549     4.289      20.5      1224      46.3      37.3      44.3      45.7     10.15       1.0             0         1              0           4370            629        0.00        0.00
     5:200     1.200     0.884       490     3.541     4.153      20.5      1208      46.3      37.3      44.3      45.7     10.30       1.0             0         1              0           4370            629        0.00        0.00
     5:250     1.200     0.894       490     3.549     4.209      20.6      1167      46.3      37.3      44.3      45.7     10.30       1.0             0         1              0           4370            629        0.00        0.00
     5:300     1.200     0.912       490     3.571     4.095      20.6      1253      46.3      37.3      44.3      45.7     10.84       1.0             0         1              0           4370            629        0.00        0.00
     5:350     1.200     0.948       490     3.591     4.141      20.6      1318      46.3      37.3      44.3      45.7     10.84       1.0             0         1              0           4370            629        0.00        0.00
     5:400     1.200     1.000       570     3.584     4.117      20.6      1328      46.3      37.3      44.3      45.7     11.21       1.0             0         1              0           4370            629        0.00        0.00
     5:450     1.200     1.107       570     3.604     4.248      20.6      1359      46.3      37.3      44.3      45.8     11.21       1.0             0         1              0           4370            629        0.00        0.00
     5:500     1.200     1.206       570     3.604     4.223      20.6      1447      46.3      37.3      44.3      45.8     11.45       1.0             0         1              0           4370            629        0.00        0.00
     5:550     1.200     1.227       570     3.635     4.281      20.6      1475      46.3      37.3      44.3      45.8     11.45       1.0             0         1              0           4370            629        0.00        0.00
     5:600     1.200     1.209       570     3.642     4.334      20.6      1465      46.3      37.3      44.3      45.8     11.69       1.0             0         1              0           4370            629        0.00        0.00
     5:650     1.200     1.159       570     3.623     4.289      20.5      1516      46.3      37.3      44.3      45.8     11.69       1.0             0         1              0           4370            629        0.00        0.00
     5:700     1.200     1.115       570     3.602     4.364      20.5      1497      46.3      37.3      44.3      45.8     11.77       1.0             0         1              0           4370            629        0.00        0.00
     5:750     1.200     1.079       570     3.595     4.358      20.5      1503      46.3      37.3      44.3      45.8     11.77       1.0             0         1              0           4370            629        0.00        0.00
     5:800     1.200     1.051       570     3.604     4.354      20.5      1557      46.3      37.3      44.3      45.8     11.81       1.0             0         1              0           4370            629        0.00        0.00
     5:850     1.200     1.031       570     3.607     4.392      20.5      1521      46.3      37.3      44.3      45.8     11.81       1.0             0         1              0           4370            629        0.00        0.00
     5:900     1.200     1.014       486     3.636     4.352      20.5      1528      46.3      37.3      44.3      45.8     11.98       1.0             0         1              0           4370            629        0.00        0.00
     5:950     1.200     1.003       486     3.673     4.398      20.5      1542      46.3      37.3      44.3      45.8     11.98       1.0             0         1              0           4370            629        0.00        0.00
     6:000     1.200     0.988       486     3.671     4.406      20.5      1545      46.3      37.3      44.3      45.8     11.96       1.0             0         1              0           4370            629        0.00        0.00
     6:050     1.200     0.973       486     3.639     4.341      20.5      1528      46.3      37.3      44.3      45.8     11.96       1.0             0         1              0           4370            629        0.00        0.00
     6:100     1.200     0.959       486     3.648     4.408      20.5      1531      46.3      37.3      44.3      45.8     12.06       1.0             0         1              0           4370            629        0.00        0.00
     6:150     1.200     0.949       486     3.684     4.396      20.5      1535      46.3      37.3      44.3      45.8     12.06       1.0             0         1              0           4370            629        0.00        0.00
     6:200     1.200     0.933       486     3.678     4.352      20.6      1537      46.3      37.3      44.3      45.8     12.09       1.0             0         1              0           4370            629        0.00        0.00
     6:250     1.200     0.922       486     3.643     4.411      20.6      1541      46.3      37.3      44.3      45.8     12.09       1.0             0         1              0           4370            629        0.00        0.00
     6:300     1.200     0.912       486     3.630     4.377      20.7      1524      46.3      37.3      44.3      45.9     12.14       1.0             0         1              0           4370            629        0.00        0.00
     6:350     1.200     0.901       486     3.674     4.377      20.6      1530      46.3      37.3      44.3      45.9     12.14       1.0             0         1              0           4370            629        0.00        0.00
     6:400     1.200     0.896       483     3.690     4.404      20.6      1506      45.9      37.3      44.3      45.9     12.16       1.0             0         1              0           4370            629        0.00        0.00
     6:450     1.200     0.891       483     3.660     4.351      20.6      1491      45.9      37.3      44.3      45.9     12.16       1.0             0         1              0           4370            629        0.00        0.00
     6:500     1.200     0.884       483     3.644     4.382      20.7      1518      45.9      37.3      44.3      45.9     12.07       1.0             0         1              0           4370            629        0.00        0.00
     6:550     1.200     0.880       483     3.645     4.383      20.7      1498      45.9      37.3      44.3      45.9     12.07       1.0             0         1              0           4370            629        0.00        0.00
     6:600     1.200     0.878       483     3.633     4.322      20.7      1523      45.9      37.3      44.3      45.9     12.08       1.0             0         1              0           4370            629        0.00        0.00
     6:650     1.200     0.874       483     3.626     4.400      20.6      1490      45.9      37.3      44.3      45.9     12.08       1.0             0         1              0           4370            629        0.00        0.00
     6:700     1.200     0.871       483     3.621     4.384      20.6      1500      45.9      37.3      44.3      45.9     12.18       1.0             0         1              0           4370            629        0.00        0.00
     6:750     1.200     0.867       483     3.626     4.337      20.7      1500      45.9      37.3      44.3      45.9     12.18       1.0             0         1              0           4370            629        0.00        0.00
     6:800     1.200     0.864       483     3.629     4.391      20.7      1472      45.9      37.3      44.3      45.9     12.19       1.0             0         1              0           4370            629        0.00        0.00
     6:850     1.200     0.862       483     3.631     4.329      20.7      1485      45.9      37.3      44.3      45.9     12.19       1.0             0         1              0           4370            629        0.00        0.00
     6:900     1.200     0.861       495     3.641     4.366      20.6      1488      45.9      37.3      44.3      45.9     12.21       1.0             0         1              0           4370            629        0.00        0.00
     6:950     1.200     0.862       495     3.655     4.380      20.7      1480      45.9      37.3      44.3      45.9     12.21       1.0             0         1              0           4370            629        0.00        0.00
     7:000     1.200     0.860       495     3.674     4.311      20.7      1510      45.9      37.3      44.3      45.9     12.27       1.0             0         1              0           4370            629        0.00        0.00
     7:050     1.200     0.861       495     3.693     4.385      20.7      1507      45.9      37.3      44.3      45.9     12.27       1.0             0         1              0           4370            629        0.00        0.00
     7:100     1.200     0.865       495     3.689     4.370      20.7      1504      45.9      37.2      44.3      45.9     12.35       1.0             0         1              0           4370            629        0.00        0.00
     7:150     1.200     0.864       495     3.680     4.349      20.7      1514      45.9      37.2      44.3      45.9     12.35       1.0             0         1              0           4370            629        0.00        0.00
     7:200     1.200     0.864       495     3.663     4.393      20.7      1503      45.9      37.2      44.3      45.9     12.35       1.0             0         1              0           4370            629        0.00        0.00
     7:250     1.200     0.863       495     3.652     4.335      20.7      1491      45.9      37.2      44.3      45.9     12.35       1.0             0         1              0           4370            629        0.00        0.00
     7:300     1.200     0.861       495     3.650     4.383      20.7      1491      45.9      37.2      44.3      45.9     12.36       1.0             0         1              0           4370            629        0.00        0.00
     7:350     1.200     0.861       495     3.648     4.390      20.7      1457      45.9      37.2      44.3      45.9     12.36       1.0             0         1              0           4370            629        0.00        0.00
     7:400     1.200     0.865       497     3.672     4.305      20.7      1469      45.9      37.2      44.3      45.9     12.40       1.0             0         1              0           4370            629        0.00        0.00
     7:450     1.200     0.862       497     3.700     4.367      20.7      1453      45.9      37.2      44.3      45.9     12.40       1.0             0         1              0           4370            629        0.00        0.00
     7:500     1.200     0.860       497     3.668     4.336      20.7      1444      45.9      37.2      44.3      45.9     12.52       1.0             0         1              0           4370            629        0.00        0.00
     7:550     1.200     0.857       497     3.669     4.330      20.9      1479      45.9      37.2      44.3      45.9     12.52       1.0             0         1              0           4370            629        0.00        0.00
     7:600     1.200     0.855       497     3.707     4.357      20.9      1447      45.9      37.2      44.3      46.0     12.52       1.0             0         1              0           4370            629        0.00        0.00
     7:650     1.200     0.849       497     3.700     4.294      20.9      1459      45.9      37.2      44.3      46.0     12.52       1.0             0         1              0           4370            629        0.00        0.00
     7:700     1.200     0.846       497     3.661     4.366      20.9      1439      45.9      37.2      44.3      46.0     12.50       1.0             0         1              0           4370            629        0.00        0.00
     7:750     1.200     0.845       497     3.695     4.341      20.9      1451      45.9      37.2      44.3      46.0     12.50       1.0             0         1              0           4370            629        0.00        0.00
     7:800     1.199     0.845       497     3.666     4.313      20.7      1449      45.9      37.2      44.3      46.0     12.58       1.0             0         1              0           4370            629        0.00        0.00
     7:850     1.199     0.846       497     3.664     4.358      20.7      1422      45.9      37.2      44.3      46.0     12.58       1.0             0         1              0           4370            629        0.00        0.00
     7:900     1.199     0.845       509     3.709     4.277      20.7      1450      45.9      37.1      44.3      46.0     12.56       1.0             0         1              0           4370            629        0.00        0.00
     7:950     1.198     0.848       509     3.660     4.344      20.7      1462      45.9      37.1      44.3      46.0     12.56       1.0             0         1              0           4370            629        0.00        0.00
     8:000     1.198     0.851       509     3.681     4.332      20.7      1440      45.9      37.1      44.3      46.0     12.53       1.0             0         1              0           4370            629        0.00        0.00
     8:050     1.199     0.858       509     3.721     4.315      20.7      1493      45.9      37.1      44.3      46.0     12.53       1.0             0         1              0           4370            629        0.00        0.00
     8:100     1.199     0.866       509     3.672     4.359      20.7      1494      45.9      37.1      44.3      46.0     12.64       1.0             0         1              0           4370            629        0.00        0.00
     8:150     1.200     0.870       509     3.648     4.305      20.9      1486      45.9      37.1      44.3      46.0     12.64       1.0             0         1              0           4370            629        0.00        0.00
     8:200     1.200     0.873       509     3.641     4.379      20.9      1499      45.9      37.1      44.3      46.0     12.72       1.0             0         1              0           4370            629        0.00        0.00
     8:250     1.200     0.878       509     3.652     4.379      20.9      1479      45.9      37.1      44.3      46.0     12.72       1.0             0         1              0           4370            629        0.00        0.00
     8:300     1.200     0.873       509     3.664     4.323      20.9      1480      45.9      37.1      44.3      46.0     12.67       1.0             0         1              0           4370            629        0.00        0.00
     8:350     1.200     0.869       509     3.690     4.389      20.9      1460      45.9      37.1      44.3      46.0     12.67       1.0             0         1              0           4370            629        0.00        0.00
     8:400     1.200     0.867       503     3.725     4.329      20.9      1468      45.9      37.1      44.3      46.0     12.75       1.0             0         1              0           4370            629        0.00        0.00
     8:450     1.200     0.866       503     3.742     4.352      20.9      1485      45.9      37.1      44.3      46.0     12.75       1.0             0         1              0           4370            629        0.00        0.00
     8:500     1.200     0.864       503     3.699     4.375      20.9      1478      45.9      37.1      44.3      46.0     12.82       1.0             0         1              0           4370            629        0.00        0.00
     8:550     1.200     0.862       503     3.675     4.300      20.9      1501      45.9      37.1      44.3      46.0     12.82       1.0             0         1              0           4370            629        0.00        0.00
     8:600     1.200     0.859       503     3.651     4.385      20.9      1514      45.9      37.1      44.3      46.0     12.82       1.0             0         1              0           4370            629        0.00        0.00
     8:650     1.200     0.860       503     3.643     4.371      20.9      1501      45.9      37.1      44.3      46.0     12.82       1.0             0         1              0           4370            629        0.00        0.00
     8:700     1.200     0.854       503     3.649     4.334      20.9      1524      45.9      37.1      44.3      46.0     12.85       1.0             0         1              0           4370            629        0.00        0.00
     8:750     1.200     0.852       503     3.665     4.397      20.9      1491      45.9      37.1      44.3      46.0     12.85       1.0             0         1              0           4370            629        0.00        0.00
     8:800     1.200     0.851       503     3.681     4.342      20.9      1485      45.9      37.1      44.3      46.0     12.96       1.0             0         1              0           4370            629        0.00        0.00
     8:850     1.200     0.846       503     3.681     4.366      20.7      1484      45.9      37.1      44.3      46.0     12.96       1.0             0         1              0           4370            629        0.00        0.00
     8:900     1.200     0.846       497     3.666     4.388      20.7      1494      45.4      37.0      44.3      46.0     12.96       1.0             0         1              0           4370            629        0.00        0.00
     8:950     1.199     0.847       497     3.665     4.298      20.7      1517      45.4      37.0      44.3      46.0     12.96       1.0             0         1              0           4370            629        0.00        0.00
     9:000     1.199     0.845       497     3.664     4.388      20.7      1514      45.4      37.0      44.3      46.0     12.93       1.0             0         1              0           4370            629        0.00        0.00
     9:050     1.199     0.847       497     3.660     4.371      20.9      1480      45.4      37.0      44.3      46.0     12.93       1.0             0         1              0           4370            629        0.00        0.00
     9:100     1.199     0.845       497     3.681     4.336      20.9      1472      45.4      37.0      44.3      46.0     13.04       1.0             0         1              0           4370            629        0.00        0.00
     9:150     1.198     0.842       497     3.670     4.392      21.0      1466      45.4      37.0      44.3      46.0     13.04       1.0             0         1              0           4370            629        0.00        0.00
     9:200     1.198     0.844       497     3.695     4.308      21.0      1482      45.4      37.0      44.3      46.0     12.95       1.0             0         1              0           4370            629        0.00        0.00
     9:250     1.197     0.842       497     3.735     4.356      20.9      1507      45.4      37.0      44.3      46.0     12.95       1.0             0         1              0           4370            629        0.00        0.00
     9:300     1.197     0.839       497     3.757     4.383      21.0      1482      45.4      37.0      44.3      46.0     13.09       1.0             0         1              0           4370            629        0.00        0.00
     9:350     1.196     0.836       497     3.760     4.322      21.0      1496      45.4      37.0      44.3      46.1     13.09       1.0             0         1              0           4370            629        0.00        0.00
